verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2TI.2.15	2	15	Study to shew thyself approved unto God, a workman that needeth not to be ashamed, rightly dividing the word of truth.	0.2857	positive	Procure apresentar-se a Deus aprovado, como obreiro que não tem do que se envergonhar, que maneja corretamente a palavra da verdade.
2TI.2.16	2	16	But shun profane {and} vain babblings: for they will increase unto more ungodliness.	0.5	positive	Evite as conversas inúteis e profanas, pois os que se dão a isso prosseguem cada vez mais para a impiedade.
2TI.2.17	2	17	And their word will eat as doth a canker: of whom is Hymenaeus and Philetus; {canker: or, gangrene}	0.0	neutral	O ensino deles alastra como câncer; entre eles estão Himeneu e Fileto.
2TI.2.18	2	18	Who concerning the truth have erred, saying that the resurrection is past already; and overthrow the faith of some.	-0.25	negative	Estes se desviaram da verdade, dizendo que a ressurreição já aconteceu, e assim a alguns pervertem a fé.
2TI.2.19	2	19	Nevertheless the foundation of God standeth sure, having this seal, The Lord knoweth them that are his. And, Let every one that nameth the name of Christ depart from iniquity. {sure: or, steady}	0.3889	positive	"Entretanto, o firme fundamento de Deus permanece inabalável e selado com esta inscrição: ""O Senhor conhece quem lhe pertence"" e ""afaste-se da iniqüidade todo aquele que confessa o nome do Senhor""."
2TI.2.20	2	20	But in a great house there are not only vessels of gold and of silver, but also of wood and of earth; and some to honour, and some to dishonour.	0.4	positive	Numa grande casa há vasos não apenas de ouro e prata, mas também de madeira e barro; alguns para fins honrosos, outros para fins desonrosos.
2TI.2.21	2	21	If a man therefore purge himself from these, he shall be a vessel unto honour, sanctified, and meet for the master's use, {and} prepared unto every good work.	0.7	positive	Se alguém se purificar dessas coisas, será vaso para honra, santificado, útil para o Senhor e preparado para toda boa obra.
2TI.2.22	2	22	Flee also youthful lusts: but follow righteousness, faith, charity, peace, with them that call on the Lord out of a pure heart.	0.2143	positive	Fuja dos desejos malignos da juventude e siga a justiça, a fé, o amor e a paz, juntamente com os que, de coração puro, invocam o Senhor.
2TI.2.23	2	23	But foolish and unlearned questions avoid, knowing that they do gender strifes.	0.0	neutral	Evite as controvérsias tolas e fúteis, pois você sabe que acabam em brigas.
2TI.2.24	2	24	And the servant of the Lord must not strive; but be gentle unto all {men}, apt to teach, patient, {patient: or, forbearing}	0.4	positive	Ao servo do Senhor não convém brigar mas, sim, ser amável para com todos, apto para ensinar, paciente.
2TI.2.25	2	25	In meekness instructing those that oppose themselves; if God peradventure will give them repentance to the acknowledging of the truth;	0.0	neutral	Deve corrigir com mansidão os que se lhe opõem, na esperança de que Deus lhes conceda o arrependimento, levando-os ao conhecimento da verdade,
2TI.2.26	2	26	And {that} they may recover themselves out of the snare of the devil, who are taken captive by him at his will. {recover...: Gr. awake} {taken...: Gr. taken alive}	0.15	positive	para que assim voltem à sobriedade e escapem da armadilha do diabo, que os aprisionou para fazerem a sua vontade.
2TI.3.1	3	1	This know also, that in the last days perilous times shall come.	0.0	neutral	Saiba disto: nos últimos dias sobrevirão tempos terríveis.
2TI.3.2	3	2	For men shall be lovers of their own selves, covetous, boasters, proud, blasphemers, disobedient to parents, unthankful, unholy,	0.7	positive	Os homens serão egoístas, avarentos, presunçosos, arrogantes, blasfemos, desobedientes aos pais, ingratos, ímpios,
2TI.3.3	3	3	Without natural affection, trucebreakers, false accusers, incontinent, fierce, despisers of those that are good, {false...: or, one who foments strife}	-0.0	neutral	sem amor pela família, irreconciliáveis, caluniadores, sem domínio próprio, cruéis, inimigos do bem,
2TI.3.4	3	4	Traitors, heady, highminded, lovers of pleasures more than lovers of God;	0.5	positive	traidores, precipitados, soberbos, mais amantes dos prazeres do que amigos de Deus,
2TI.3.5	3	5	Having a form of godliness, but denying the power thereof: from such turn away.	0.0	neutral	tendo aparência de piedade, mas negando o seu poder. Afaste-se também destes.
2TI.3.6	3	6	For of this sort are they which creep into houses, and lead captive silly women laden with sins, led away with divers lusts,	-0.15	negative	São estes os que se introduzem pelas casas e conquistam mulherzinhas sobrecarregadas de pecados, as quais se deixam levar por toda espécie de desejos.
2TI.3.7	3	7	Ever learning, and never able to come to the knowledge of the truth.	-0.25	negative	Elas estão sempre aprendendo, mas não conseguem nunca de chegar ao conhecimento da verdade.
2TI.3.8	3	8	Now as Jannes and Jambres withstood Moses, so do these also resist the truth: men of corrupt minds, reprobate concerning the faith. {reprobate: or, of no judgment}	-0.5	negative	Como Janes e Jambres se opuseram a Moisés, esses também resistem à verdade. A mente deles é depravada; são reprovados na fé.
2TI.3.9	3	9	But they shall proceed no further: for their folly shall be manifest unto all {men}, as theirs also was.	0.0	neutral	Não irão longe, porém; como no caso daqueles, a sua insensatez se tornará evidente a todos.
2TI.3.10	3	10	But thou hast fully known my doctrine, manner of life, purpose, faith, longsuffering, charity, patience, {fully...: or, been a diligent follower of}	0.0	neutral	Mas você tem seguido de perto o meu ensino, a minha conduta, o meu propósito, a minha fé, a minha paciência, o meu amor, a minha perseverança,
2TI.3.11	3	11	Persecutions, afflictions, which came unto me at Antioch, at Iconium, at Lystra; what persecutions I endured: but out of {them} all the Lord delivered me.	0.0	neutral	as perseguições e os sofrimentos que enfrentei, coisas que me aconteceram em Antioquia, Icônio e Listra. Quanta perseguição suportei! Mas, de todas essas coisas o Senhor me livrou!
2TI.3.12	3	12	Yea, and all that will live godly in Christ Jesus shall suffer persecution.	0.1364	positive	De fato, todos os que desejam viver piedosamente em Cristo Jesus serão perseguidos.
2TI.3.13	3	13	But evil men and seducers shall wax worse and worse, deceiving, and being deceived.	-0.6	negative	Contudo, os perversos e impostores irão de mal a pior, enganando e sendo enganados.
2TI.3.14	3	14	But continue thou in the things which thou hast learned and hast been assured of, knowing of whom thou hast learned {them};	0.0	neutral	Quanto a você, porém, permaneça nas coisas que aprendeu e das quais tem convicção, pois você sabe de quem o aprendeu.
2TI.3.15	3	15	And that from a child thou hast known the holy scriptures, which are able to make thee wise unto salvation through faith which is in Christ Jesus.	0.6	positive	Porque desde criança você conhece as sagradas letras, que são capazes de torná-lo sábio para a salvação mediante a fé em Cristo Jesus.
2TI.3.16	3	16	All scripture {is} given by inspiration of God, and {is} profitable for doctrine, for reproof, for correction, for instruction in righteousness:	0.0	neutral	Toda a Escritura é inspirada por Deus e útil para o ensino, para a repreensão, para a correção e para a instrução na justiça,
2TI.3.17	3	17	That the man of God may be perfect, throughly furnished unto all good works. {throughly...: or, perfected}	0.85	positive	para que o homem de Deus seja apto e plenamente preparado para toda boa obra.
2TI.4.1	4	1	I charge {thee} therefore before God, and the Lord Jesus Christ, who shall judge the quick and the dead at his appearing and his kingdom;	0.0667	neutral	Na presença de Deus e de Cristo Jesus, que há de julgar os vivos e os mortos por sua manifestação e por seu Reino, eu o exorto solenemente:
2TI.4.2	4	2	Preach the word; be instant in season, out of season; reprove, rebuke, exhort with all longsuffering and doctrine.	0.0	neutral	Pregue a palavra, esteja preparado a tempo e fora de tempo, repreenda, corrija, exorte com toda a paciência e doutrina.
2TI.4.3	4	3	For the time will come when they will not endure sound doctrine; but after their own lusts shall they heap to themselves teachers, having itching ears;	0.5	positive	Pois virá o tempo em que não suportarão a sã doutrina; pelo contrário, sentindo coceira nos ouvidos, segundo os seus próprios desejos juntarão mestres para si mesmos.
2TI.4.4	4	4	And they shall turn away {their} ears from the truth, and shall be turned unto fables.	0.0	neutral	Eles se recusarão a dar ouvidos à verdade, voltando-se para os mitos.
2TI.4.5	4	5	But watch thou in all things, endure afflictions, do the work of an evangelist, make full proof of thy ministry. {make...; or, fulfil}	0.35	positive	Você, porém, seja sóbrio em tudo, suporte os sofrimentos, faça a obra de um evangelista, cumpra plenamente o seu ministério.
2TI.4.6	4	6	For I am now ready to be offered, and the time of my departure is at hand.	0.2	positive	Eu já estou sendo derramado como uma oferta de bebida. Está próximo o tempo da minha partida.
2TI.4.7	4	7	I have fought a good fight, I have finished {my} course, I have kept the faith:	0.7	positive	Combati o bom combate, terminei a corrida, guardei a fé.
2TI.4.8	4	8	Henceforth there is laid up for me a crown of righteousness, which the Lord, the righteous judge, shall give me at that day: and not to me only, but unto all them also that love his appearing.	0.25	positive	Agora me está reservada a coroa da justiça, que o Senhor, justo Juiz, me dará naquele dia; e não somente a mim, mas também a todos os que amam a sua vinda.
2TI.4.9	4	9	Do thy diligence to come shortly unto me:	0.0	neutral	Procure vir logo ao meu encontro,
2TI.4.10	4	10	For Demas hath forsaken me, having loved this present world, and is departed unto Thessalonica; Crescens to Galatia, Titus unto Dalmatia.	0.35	positive	pois Demas, amando este mundo, abandonou-me e foi para Tessalônica. Crescente foi para a Galácia, e Tito, para a Dalmácia.
2TI.4.11	4	11	Only Luke is with me. Take Mark, and bring him with thee: for he is profitable to me for the ministry.	0.0	neutral	Só Lucas está comigo. Traga Marcos com você, porque ele me é útil para o ministério.
2TI.4.12	4	12	And Tychicus have I sent to Ephesus.	0.0	neutral	Enviei Tíquico a Éfeso.
2TI.4.13	4	13	The cloke that I left at Troas with Carpus, when thou comest, bring {with thee}, and the books, {but} especially the parchments.	0.0	neutral	Quando você vier, traga a capa que deixei na casa de Carpo, em Trôade, e os meus livros, especialmente os pergaminhos.
2TI.4.14	4	14	Alexander the coppersmith did me much evil: the Lord reward him according to his works:	-1.0	negative	Alexandre, o ferreiro, causou-me muitos males. O Senhor lhe dará a retribuição pelo que fez.
2TI.4.15	4	15	Of whom be thou ware also; for he hath greatly withstood our words. {our words: or, our preachings}	0.8	positive	Previna-se contra ele, porque se opôs fortemente às nossas palavras.
2TI.4.16	4	16	At my first answer no man stood with me, but all {men} forsook me: {I pray God} that it may not be laid to their charge.	-0.25	negative	Na minha primeira defesa, ninguém apareceu para me apoiar; todos me abandonaram. Que isso não lhes cobrado.
2TI.4.17	4	17	Notwithstanding the Lord stood with me, and strengthened me; that by me the preaching might be fully known, and {that} all the Gentiles might hear: and I was delivered out of the mouth of the lion.	0.0	neutral	Mas o Senhor permaneceu ao meu lado e me deu forças, para que por mim a mensagem fosse plenamente proclamada, e todos os gentios a ouvissem. E eu fui libertado da boca do leão.
2TI.4.18	4	18	And the Lord shall deliver me from every evil work, and will preserve {me} unto his heavenly kingdom: to whom {be} glory for ever and ever. Amen.	-1.0	negative	O Senhor me livrará de toda obra maligna e me levará a salvo para o seu Reino celestial. A ele seja a glória para todo o sempre. Amém.
2TI.4.19	4	19	Salute Prisca and Aquila, and the household of Onesiphorus.	0.0	neutral	Saudações a Priscila e Áqüila, e à casa de Onesíforo.
2TI.4.20	4	20	Erastus abode at Corinth: but Trophimus have I left at Miletum sick.	-0.3571	negative	Erasto permaneceu em Corinto, mas deixei Trófimo doente em Mileto.
2TI.4.21	4	21	Do thy diligence to come before winter. Eubulus greeteth thee, and Pudens, and Linus, and Claudia, and all the brethren.	0.0	neutral	Procure vir antes do inverno. Êubulo, Prudente, Lino, Cláudia e todos os irmãos enviam-lhe saudações.
2TI.4.22	4	22	The Lord Jesus Christ {be} with thy spirit. Grace {be} with you. Amen. «{The second epistle} unto Timotheus, ordained the first bishop of the church of the Ephesians, was written from Rome, when Paul was brought before Nero the second time.»	0.0833	neutral	O Senhor seja com o seu espírito. A graça seja com vocês.
