verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
2KI.11.15	11	15	But Jehoiada the priest commanded the captains of the hundreds, the officers of the host, and said unto them, Have her forth without the ranges: and him that followeth her kill with the sword. For the priest had said, Let her not be slain in the house of the LORD.	0.0	neutral	Mas el sacerdote Joiada mandó á los centuriones que gobernaban el ejército, y díjoles: Sacadla fuera del recinto del templo, y al que la siguiere, matadlo á cuchillo. (Porque el sacerdote dijo que no la matasen en el templo de Jehová.)
2KI.11.16	11	16	And they laid hands on her; and she went by the way by the which the horses came into the king's house: and there was she slain.	0.0	neutral	Diéronle pues lugar, y como iba el camino por donde entran los de á caballo á la casa del rey, allí la mataron.
2KI.11.17	11	17	And Jehoiada made a covenant between the LORD and the king and the people, that they should be the LORD'S people; between the king also and the people.	0.0	neutral	Entonces Joiada hizo alianza entre Jehová y el rey y el pueblo, que serían pueblo de Jehová: y asimismo entre el rey y el pueblo.
2KI.11.18	11	18	And all the people of the land went into the house of Baal, and brake it down; his altars and his images brake they in pieces thoroughly, and slew Mattan the priest of Baal before the altars. And the priest appointed officers over the house of the LORD. {officers: Heb. offices}	-0.1556	negative	Y todo el pueblo de la tierra entró en el templo de Baal, y derribáronlo: asimismo despedazaron enteramente sus altares y sus imágenes, y mataron á Mathán sacerdote de Baal delante de los altares. Y el sacerdote puso guarnición sobre la casa de Jehová.
2KI.11.19	11	19	And he took the rulers over hundreds, and the captains, and the guard, and all the people of the land; and they brought down the king from the house of the LORD, and came by the way of the gate of the guard to the king's house. And he sat on the throne of the kings.	-0.1556	negative	Después tomó los centuriones, y capitanes, y los de la guardia, y á todo el pueblo de la tierra, y llevaron al rey desde la casa de Jehová, y vinieron por el camino de la puerta de los de la guardia á la casa del rey; y sentóse el rey sobre el trono de los reyes.
2KI.11.20	11	20	And all the people of the land rejoiced, and the city was in quiet: and they slew Athaliah with the sword {beside} the king's house.	0.0	neutral	Y todo el pueblo de la tierra hizo alegrías, y la ciudad estuvo en reposo, habiendo sido Athalía muerta á cuchillo junto á la casa del rey.
2KI.11.21	11	21	Seven years old {was} Jehoash when he began to reign.	0.1	neutral	Era Joas de siete años cuando comenzó á reinar.
2KI.12.1	12	1	In the seventh year of Jehu Jehoash began to reign; and forty years reigned he in Jerusalem. And his mother's name {was} Zibiah of Beersheba.	0.0	neutral	EN el séptimo año de Jehú comenzó á reinar Joas, y reinó cuarenta años en Jerusalem. El nombre de su madre fué Sibia, de Beer-seba.
2KI.12.2	12	2	And Jehoash did {that which was} right in the sight of the LORD all his days wherein Jehoiada the priest instructed him.	0.2857	positive	Y Joas hizo lo recto en ojos de Jehová todo el tiempo que le dirigió el sacerdote Joiada.
2KI.12.3	12	3	But the high places were not taken away: the people still sacrificed and burnt incense in the high places.	0.16	positive	Con todo eso los altos no se quitaron; que aún sacrificaba y quemaba el pueblo perfumes en los altos.
2KI.12.4	12	4	And Jehoash said to the priests, All the money of the dedicated things that is brought into the house of the LORD, {even} the money of every one that passeth {the account}, the money that every man is set at, {and} all the money that cometh into any man's heart to bring into the house of the LORD, {dedicated things: or, holy things: Heb. holinesses} {that every...: Heb. of the souls of his estimation} {cometh...: Heb. ascendeth upon the heart of a man}	0.0	neutral	Y Joas dijo á los sacerdotes: Todo el dinero de las santificaciones que se suele traer á la casa de Jehová, el dinero de los que pasan en cuenta, el dinero por las personas, cada cual según su tasa, y todo el dinero que cada uno de su propia voluntad mete en la casa de Jehová,
2KI.12.5	12	5	Let the priests take {it} to them, every man of his acquaintance: and let them repair the breaches of the house, wheresoever any breach shall be found.	0.0	neutral	Recíbanlo los sacerdotes, cada uno de sus familiares, y reparen los portillos del templo donde quiera que se hallare abertura.
2KI.12.6	12	6	But it was {so, that} in the three and twentieth year of king Jehoash the priests had not repaired the breaches of the house. {three...: Heb. twentieth year and third year}	0.0	neutral	Pero el año veintitrés del rey Joas, no habían aún reparado los sacerdotes las aberturas del templo.
2KI.12.7	12	7	Then king Jehoash called for Jehoiada the priest, and the {other} priests, and said unto them, Why repair ye not the breaches of the house? now therefore receive no {more} money of your acquaintance, but deliver it for the breaches of the house.	-0.1875	negative	Llamando entonces el rey Joas al pontífice Joiada y á los sacerdotes, díjoles: ¿Por qué no reparáis las aberturas del templo? Ahora pues, no toméis más el dinero de vuestros familiares, sino dadlo para reparar las roturas del templo.
2KI.12.8	12	8	And the priests consented to receive no {more} money of the people, neither to repair the breaches of the house.	-0.25	negative	Y los sacerdotes consintieron en no tomar más dinero del pueblo, ni tener cargo de reparar las aberturas del templo.
2KI.12.9	12	9	But Jehoiada the priest took a chest, and bored a hole in the lid of it, and set it beside the altar, on the right side as one cometh into the house of the LORD: and the priests that kept the door put therein all the money {that was} brought into the house of the LORD. {door: Heb. threshold}	-0.1071	negative	Mas el pontífice Joiada tomó un arca, é hízole en la tapa un agujero, y púsola junto al altar, á la mano derecha como se entra en le templo de Jehová; y los sacerdotes que guardaban la puerta, ponían allí todo el dinero que se metía en la casa de Jehová.
2KI.12.10	12	10	And it was {so}, when they saw that {there was} much money in the chest, that the king's scribe and the high priest came up, and they put up in bags, and told the money that was found in the house of the LORD. {scribe: or, secretary} {put...: Heb. bound up}	0.18	positive	Y cuando veían que había mucho dinero en el arca, venía el notario del rey y el gran sacerdote, y contaban el dinero que hallaban en el templo de Jehová, y guardábanlo.
2KI.12.11	12	11	And they gave the money, being told, into the hands of them that did the work, that had the oversight of the house of the LORD: and they laid it out to the carpenters and builders, that wrought upon the house of the LORD, {laid...: Heb. brought it forth}	0.0	neutral	Y daban el dinero suficiente en mano de los que hacían la obra, y de los que tenían el cargo de la casa de Jehová; y ellos lo expendían en pagar los carpinteros y maestros que reparaban la casa de Jehová,
2KI.12.12	12	12	And to masons, and hewers of stone, and to buy timber and hewed stone to repair the breaches of the house of the LORD, and for all that was laid out for the house to repair {it}. {was...: Heb. went forth}	0.0	neutral	Y los albañiles y canteros; y en comprar la madera y piedra de cantería para reparar las aberturas de la casa de Jehová; y en todo lo que se gastaba en la casa para repararla.
2KI.12.13	12	13	Howbeit there were not made for the house of the LORD bowls of silver, snuffers, basons, trumpets, any vessels of gold, or vessels of silver, of the money {that was} brought into the house of the LORD:	0.0	neutral	Mas de aquel dinero que se traía á la casa de Jehová, no se hacían tazas de plata, ni salterios, ni jofainas, ni trompetas; ni ningún otro vaso de oro ni de plata se hacía para el templo de Jehová:
2KI.12.14	12	14	But they gave that to the workmen, and repaired therewith the house of the LORD.	0.0	neutral	Porque lo daban á los que hacían la obra, y con él reparaban la casa de Jehová.
2KI.12.15	12	15	Moreover they reckoned not with the men, into whose hand they delivered the money to be bestowed on workmen: for they dealt faithfully.	0.0	neutral	Y no se tomaba en cuenta á los hombres en cuyas manos el dinero era entregado, para que ellos lo diesen á los que hacían la obra: porque lo hacían ellos fielmente.
2KI.12.16	12	16	The trespass money and sin money was not brought into the house of the LORD: it was the priests'.	0.0	neutral	El dinero por el delito, y el dinero por los pecados, no se metía en la casa de Jehová; porque era de los sacerdotes.
2KI.12.17	12	17	Then Hazael king of Syria went up, and fought against Gath, and took it: and Hazael set his face to go up to Jerusalem.	0.0	neutral	Entonces subió Hazael rey de Siria, y peleó contra Gath, y tomóla: y puso Hazael su rostro para subir contra Jerusalem;
2KI.12.18	12	18	And Jehoash king of Judah took all the hallowed things that Jehoshaphat, and Jehoram, and Ahaziah, his fathers, kings of Judah, had dedicated, and his own hallowed things, and all the gold {that was} found in the treasures of the house of the LORD, and in the king's house, and sent {it} to Hazael king of Syria: and he went away from Jerusalem. {went...: Heb. went up}	0.6	positive	Por lo que tomó Joas rey de Judá todas las ofrendas que había dedicado Josaphat, y Joram y Ochôzías sus padres, reyes de Judá, y las que él había dedicado, y todo el oro que se halló en los tesoros de la casa de Jehová, y en la casa del rey, y enviólo á Hazael rey de Siria: y él se partió de Jerusalem.
2KI.12.19	12	19	And the rest of the acts of Joash, and all that he did, {are} they not written in the book of the chronicles of the kings of Judah?	0.0	neutral	Lo demás de los hechos de Joas, y todas las cosas que hizo, ¿no está escrito en el libro de las crónicas de los reyes de Judá?
2KI.12.20	12	20	And his servants arose, and made a conspiracy, and slew Joash in the house of Millo, which goeth down to Silla. {the house...: or, Bethmillo}	-0.1556	negative	Y levantáronse sus siervos, y conspiraron en conjuración, y mataron á Joas en la casa de Millo, descendiendo él á Silla;
2KI.12.21	12	21	For Jozachar the son of Shimeath, and Jehozabad the son of Shomer, his servants, smote him, and he died; and they buried him with his fathers in the city of David: and Amaziah his son reigned in his stead.	0.0	neutral	Pues Josachâr hijo de Simaath, y Jozabad hijo de Somer, sus siervos, hiriéronle, y murió. Y sepultáronle con sus padres en la ciudad de David, y reinó en su lugar Amasías su hijo.
2KI.13.1	13	1	In the three and twentieth year of Joash the son of Ahaziah king of Judah Jehoahaz the son of Jehu began to reign over Israel in Samaria, {and reigned} seventeen years. {three...: Heb. twentieth year and third year}	0.0	neutral	EN el año veintitrés de Joas hijo de Ochôzías, rey de Judá, comenzó á reinar Joachâz hijo de Jehú sobre Israel en Samaria; y reinó diecisiete años.
2KI.13.2	13	2	And he did {that which was} evil in the sight of the LORD, and followed the sins of Jeroboam the son of Nebat, which made Israel to sin; he departed not therefrom. {followed: Heb. walked after}	-1.0	negative	E hizo lo malo en ojos de Jehová, y siguió los pecados de Jeroboam hijo de Nabat, el que hizo pecar á Israel; y no se apartó de ellos.
2KI.13.3	13	3	And the anger of the LORD was kindled against Israel, and he delivered them into the hand of Hazael king of Syria, and into the hand of Benhadad the son of Hazael, all {their} days.	-0.7	negative	Y encendióse el furor de Jehová contra Israel, y entrególos en mano de Hazael rey de Siria, y en mano de Ben-adad hijo de Hazael, por largo tiempo.
2KI.13.4	13	4	And Jehoahaz besought the LORD, and the LORD hearkened unto him: for he saw the oppression of Israel, because the king of Syria oppressed them.	0.0	neutral	Mas Joachâz oró á la faz de Jehová, y Jehová lo oyó: porque miró la aflicción de Israel, pues el rey de Siria los afligía.
2KI.13.5	13	5	(And the LORD gave Israel a saviour, so that they went out from under the hand of the Syrians: and the children of Israel dwelt in their tents, as beforetime. {as beforetime: Heb. as yesterday, and third day}	0.0	neutral	(Y dió Jehová salvador á Israel, y salieron de bajo la mano de los Siros; y habitaron los hijos de Israel en sus estancias, como antes.
2KI.13.6	13	6	Nevertheless they departed not from the sins of the house of Jeroboam, who made Israel sin, {but} walked therein: and there remained the grove also in Samaria.) {walked: Heb. he walked} {remained: Heb. stood}	0.0	neutral	Con todo eso no se apartaron de los pecados de la casa de Jeroboam, el que hizo pecar á Israel: en ellos anduvieron; y también el bosque permaneció en Samaria.)
2KI.13.7	13	7	Neither did he leave of the people to Jehoahaz but fifty horsemen, and ten chariots, and ten thousand footmen; for the king of Syria had destroyed them, and had made them like the dust by threshing.	0.0	neutral	Porque no le había quedado gente á Joachâz, sino cincuenta hombres de á caballo, y diez carros, y diez mil hombres de á pié; pues el rey de Siria los había destruído, y los había puesto como polvo para hollar.
2KI.13.8	13	8	Now the rest of the acts of Jehoahaz, and all that he did, and his might, {are} they not written in the book of the chronicles of the kings of Israel?	0.0	neutral	Lo demás de los hechos de Joachâz, y todo lo que hizo, y sus valentías, ¿no está escrito en el libro de las crónicas de los reyes de Israel?
2KI.13.9	13	9	And Jehoahaz slept with his fathers; and they buried him in Samaria: and Joash his son reigned in his stead. {Joash: also called, Jehoash}	0.0	neutral	Y durmió Joachâz con sus padres, y sepultáronlo en Samaria: y reinó en su lugar Joas su hijo.
2KI.13.10	13	10	In the thirty and seventh year of Joash king of Judah began Jehoash the son of Jehoahaz to reign over Israel in Samaria, {and reigned} sixteen years.	0.0	neutral	El año treinta y siete de Joas rey de Judá, comenzó á reinar Joas hijo de Joachâz sobre Israel en Samaria; y reinó dieciséis años.
2KI.13.11	13	11	And he did {that which was} evil in the sight of the LORD; he departed not from all the sins of Jeroboam the son of Nebat, who made Israel sin: {but} he walked therein.	-0.875	negative	E hizo lo malo en ojos de Jehová: no se apartó de todos los pecados de Jeroboam hijo de Nabat, el que hizo pecar á Israel; en ellos anduvo.
2KI.13.12	13	12	And the rest of the acts of Joash, and all that he did, and his might wherewith he fought against Amaziah king of Judah, {are} they not written in the book of the chronicles of the kings of Israel?	0.0	neutral	Lo demás de los hechos de Joas, y todas las cosas que hizo, y su esfuerzo con que guerreó contra Amasías rey de Judá, ¿no está escrito en el libro de las crónicas de los reyes de Israel?
2KI.13.13	13	13	And Joash slept with his fathers; and Jeroboam sat upon his throne: and Joash was buried in Samaria with the kings of Israel.	0.0	neutral	Y durmió Joas con sus padres, y sentóse Jeroboam sobre su trono: y Joas fué sepultado en Samaria con los reyes de Israel.
2KI.13.14	13	14	Now Elisha was fallen sick of his sickness whereof he died. And Joash the king of Israel came down unto him, and wept over his face, and said, O my father, my father, the chariot of Israel, and the horsemen thereof.	-0.4349	negative	Estaba Eliseo enfermo de aquella su enfermedad de que murió. Y descendió á él Joas rey de Israel, y llorando delante de él, dijo: ¡Padre mío, padre mío, carro de Israel y su gente de á caballo!
2KI.13.15	13	15	And Elisha said unto him, Take bow and arrows. And he took unto him bow and arrows.	0.0	neutral	Y díjole Eliseo: Toma un arco y unas saetas. Tomóse él entonces un arco y unas saetas.
2KI.13.16	13	16	And he said to the king of Israel, Put thine hand upon the bow. And he put his hand {upon it}: and Elisha put his hands upon the king's hands. {Put thine...: Heb. Make thine hand to ride}	0.0	neutral	Y dijo Eliseo al rey de Israel: Pon tu mano sobre el arco. Y puso él su mano sobre el arco. Entonces puso Eliseo sus manos sobre las manos del rey,
2KI.13.17	13	17	And he said, Open the window eastward. And he opened {it}. Then Elisha said, Shoot. And he shot. And he said, The arrow of the LORD'S deliverance, and the arrow of deliverance from Syria: for thou shalt smite the Syrians in Aphek, till thou have consumed {them}.	0.0	neutral	Y dijo: Abre la ventana de hacia el oriente. Y como él la abrió dijo Eliseo: Tira. Y tirando él, dijo Eliseo: Saeta de salud de Jehová, y saeta de salud contra Siria: porque herirás á los Siros en Aphec, hasta consumirlos.
2KI.13.18	13	18	And he said, Take the arrows. And he took {them}. And he said unto the king of Israel, Smite upon the ground. And he smote thrice, and stayed.	0.0	neutral	Y tornóle á decir: Toma las saetas. Y luego que el rey de Israel las hubo tomado, díjole: Hiere la tierra. Y él hirió tres veces, y cesó.
2KI.13.19	13	19	And the man of God was wroth with him, and said, Thou shouldest have smitten five or six times; then hadst thou smitten Syria till thou hadst consumed {it}: whereas now thou shalt smite Syria {but} thrice.	0.0	neutral	Entonces el varón de Dios, enojado con él, le dijo: A herir cinco ó seis veces, herirías á Siria, hasta no quedar ninguno: empero ahora tres veces herirás á Siria.
2KI.13.20	13	20	And Elisha died, and they buried him. And the bands of the Moabites invaded the land at the coming in of the year.	0.0	neutral	Y murió Eliseo, y sepultáronlo. Entrado el año vinieron partidas de Moabitas á la tierra.
2KI.13.21	13	21	And it came to pass, as they were burying a man, that, behold, they spied a band {of men}; and they cast the man into the sepulchre of Elisha: and when the man was let down, and touched the bones of Elisha, he revived, and stood up on his feet. {was...: Heb. went down}	-0.1556	negative	Y aconteció que al sepultar unos un hombre, súbitamente vieron una partida, y arrojaron al hombre en el sepulcro de Eliseo: y cuando llegó á tocar el muerto los huesos de Eliseo, revivió, y levantóse sobre sus pies.
2KI.13.22	13	22	But Hazael king of Syria oppressed Israel all the days of Jehoahaz.	0.0	neutral	Hazael pues, rey de Siria, afligió á Israel todo el tiempo de Joachâz.
2KI.13.23	13	23	And the LORD was gracious unto them, and had compassion on them, and had respect unto them, because of his covenant with Abraham, Isaac, and Jacob, and would not destroy them, neither cast he them from his presence as yet. {presence: Heb. face}	0.1	neutral	Mas Jehová tuvo misericordia de ellos, y compadecióse de ellos, y mirólos, por amor de su pacto con Abraham, Isaac y Jacob; y no quiso destruirlos ni echarlos de delante de sí hasta ahora.
2KI.13.24	13	24	So Hazael king of Syria died; and Benhadad his son reigned in his stead.	0.0	neutral	Y murió Hazael rey de Siria, y reinó en su lugar Ben-adad su hijo.
2KI.13.25	13	25	And Jehoash the son of Jehoahaz took again out of the hand of Benhadad the son of Hazael the cities, which he had taken out of the hand of Jehoahaz his father by war. Three times did Joash beat him, and recovered the cities of Israel. {took...: Heb. returned and took}	0.0	neutral	Y volvió Joas hijo de Joachâz, y tomó de mano de Ben-adad hijo de Hazael, las ciudades que él había tomado de mano de Joachâz su padre en guerra. Tres veces lo batió Joas, y restituyó las ciudades á Israel.
2KI.14.1	14	1	In the second year of Joash son of Jehoahaz king of Israel reigned Amaziah the son of Joash king of Judah.	0.0	neutral	EN el año segundo de Joas hijo de Joachâz rey de Israel, comenzó á reinar Amasías hijo de Joas rey de Judá.
2KI.14.2	14	2	He was twenty and five years old when he began to reign, and reigned twenty and nine years in Jerusalem. And his mother's name {was} Jehoaddan of Jerusalem.	0.1	neutral	Cuando comenzó á reinar era de veinticinco años, y veintinueve años reinó en Jerusalem: el nombre de su madre fué Joaddan, de Jerusalem.
2KI.14.3	14	3	And he did {that which was} right in the sight of the LORD, yet not like David his father: he did according to all things as Joash his father did.	0.2857	positive	Y él hizo lo recto en ojos de Jehová, aunque no como David su padre: hizo conforme á todas las cosas que había hecho Joas su padre.
2KI.14.4	14	4	Howbeit the high places were not taken away: as yet the people did sacrifice and burnt incense on the high places.	0.16	positive	Con todo eso los altos no fueron quitados; que el pueblo aun sacrificaba y quemaba perfumes en los altos.
2KI.14.5	14	5	And it came to pass, as soon as the kingdom was confirmed in his hand, that he slew his servants which had slain the king his father.	0.4	positive	Y luego que el reino fué confirmado en su mano, hirió á sus siervos, los que habían muerto al rey su padre.
2KI.14.6	14	6	But the children of the murderers he slew not: according unto that which is written in the book of the law of Moses, wherein the LORD commanded, saying, The fathers shall not be put to death for the children, nor the children be put to death for the fathers; but every man shall be put to death for his own sin.	0.6	positive	Mas no mató á los hijos de los que le mataron, conforme á lo que está escrito en el libro de la ley de Moisés, donde Jehová mandó, diciendo: No matarán á los padres por los hijos, ni á los hijos por los padres: mas cada uno morirá por su pecado.
2KI.14.7	14	7	He slew of Edom in the valley of salt ten thousand, and took Selah by war, and called the name of it Joktheel unto this day. {Selah: or, the rock}	0.0	neutral	Este hirió asimismo diez mil Idumeos en el valle de las Salinas, y tomó á Sela por guerra, y llamóla Jocteel, hasta hoy.
2KI.14.8	14	8	Then Amaziah sent messengers to Jehoash, the son of Jehoahaz son of Jehu, king of Israel, saying, Come, let us look one another in the face.	0.0	neutral	Entonces Amasías envió embajadores á Joas, hijo de Joachâz hijo de Jehú, rey de Israel, diciendo: Ven, y veámonos de rostro.
2KI.14.9	14	9	And Jehoash the king of Israel sent to Amaziah king of Judah, saying, The thistle that {was} in Lebanon sent to the cedar that {was} in Lebanon, saying, Give thy daughter to my son to wife: and there passed by a wild beast that {was} in Lebanon, and trode down the thistle.	-0.0278	neutral	Y Joas rey de Israel envió á Amasías rey de Judá esta respuesta: El cardillo que está en el Líbano envió á decir al cedro que está en el Líbano: Da tu hija por mujer á mi hijo. Y pasaron las bestias fieras que están en el Líbano, y hollaron el cardillo.
2KI.14.10	14	10	Thou hast indeed smitten Edom, and thine heart hath lifted thee up: glory {of this}, and tarry at home: for why shouldest thou meddle to {thy} hurt, that thou shouldest fall, {even} thou, and Judah with thee? {at home: Heb. at thy house}	0.0	neutral	Ciertamente has herido á Edom, y tu corazón te ha envanecido: gloríate pues, mas estáte en tu casa. ¿Y por qué te entrometerás en un mal, para que caigas tú, y Judá contigo?
2KI.14.11	14	11	But Amaziah would not hear. Therefore Jehoash king of Israel went up; and he and Amaziah king of Judah looked one another in the face at Bethshemesh, which {belongeth} to Judah.	0.0	neutral	Mas Amasías no dió oídos; por lo que subió Joas rey de Israel, y viéronse de rostro él y Amasías rey de Judá, en Beth-semes, que es de Judá.
2KI.14.12	14	12	And Judah was put to the worse before Israel; and they fled every man to their tents. {put...: Heb. smitten}	-0.4	negative	Y Judá cayó delante de Israel, y huyeron cada uno á sus estancias.
2KI.14.13	14	13	And Jehoash king of Israel took Amaziah king of Judah, the son of Jehoash the son of Ahaziah, at Bethshemesh, and came to Jerusalem, and brake down the wall of Jerusalem from the gate of Ephraim unto the corner gate, four hundred cubits.	-0.1556	negative	Además Joas rey de Israel tomó á Amasías rey de Judá, hijo de Joas hijo de Ochôzías, en Beth-semes: y vino á Jerusalem, y rompió el muro de Jerusalem desde la puerta de Ephraim hasta la puerta de la esquina, cuatrocientos codos.
2KI.14.14	14	14	And he took all the gold and silver, and all the vessels that were found in the house of the LORD, and in the treasures of the king's house, and hostages, and returned to Samaria.	0.0	neutral	Y tomó todo el oro y la plata, y todos los vasos que fueron hallados en la casa de Jehová, y en los tesoros de la casa del rey, y los hijos en rehenes, y volvióse á Samaria.
2KI.14.15	14	15	Now the rest of the acts of Jehoash which he did, and his might, and how he fought with Amaziah king of Judah, {are} they not written in the book of the chronicles of the kings of Israel?	0.0	neutral	Lo demás de los hechos de Joas que ejecutó, y sus hazañas, y cómo peleó contra Amasías rey de Judá, ¿no está escrito en el libro de las crónicas de los reyes de Israel?
2KI.14.16	14	16	And Jehoash slept with his fathers, and was buried in Samaria with the kings of Israel; and Jeroboam his son reigned in his stead.	0.0	neutral	Y durmió Joas con sus padres, y fué sepultado en Samaria con los reyes de Israel; y reinó en su lugar Jeroboam su hijo.
2KI.14.17	14	17	And Amaziah the son of Joash king of Judah lived after the death of Jehoash son of Jehoahaz king of Israel fifteen years.	0.0	neutral	Y Amasías hijo de Joas rey de Judá, vivió después de la muerte de Joas hijo de Joachâz rey de Israel, quince años.
2KI.14.18	14	18	And the rest of the acts of Amaziah, {are} they not written in the book of the chronicles of the kings of Judah?	0.0	neutral	Lo demás de los hechos de Amasías, ¿no está escrito en el libro de las crónicas de los reyes de Judá?
2KI.14.19	14	19	Now they made a conspiracy against him in Jerusalem: and he fled to Lachish; but they sent after him to Lachish, and slew him there.	0.0	neutral	E hicieron conspiración contra él en Jerusalem, y él huyó á Lachîs; mas enviaron tras él á Lachîs, y allá lo mataron.
2KI.14.20	14	20	And they brought him on horses: and he was buried at Jerusalem with his fathers in the city of David.	0.0	neutral	Trajéronlo luego sobre caballos, y sepultáronlo en Jerusalem con sus padres, en la ciudad de David.
2KI.14.21	14	21	And all the people of Judah took Azariah, which {was} sixteen years old, and made him king instead of his father Amaziah. {Azariah: also called, Uzziah}	0.1	neutral	Entonces todo el pueblo de Judá tomó á Azarías, que era de diez y seis años, é hiciéronlo rey en lugar de Amasías su padre.
2KI.14.22	14	22	He built Elath, and restored it to Judah, after that the king slept with his fathers.	0.0	neutral	Edificó él á Elath, y la restituyó á Judá, después que el rey durmió con sus padres.
2KI.14.23	14	23	In the fifteenth year of Amaziah the son of Joash king of Judah Jeroboam the son of Joash king of Israel began to reign in Samaria, {and reigned} forty and one years.	0.0	neutral	El año quince de Amasías hijo de Joas rey de Judá, comenzó á reinar Jeroboam hijo de Joas sobre Israel en Samaria; y reinó cuarenta y un años.
2KI.14.24	14	24	And he did {that which was} evil in the sight of the LORD: he departed not from all the sins of Jeroboam the son of Nebat, who made Israel to sin.	-1.0	negative	E hizo lo malo en ojos de Jehová, y no se apartó de todos los pecados de Jeroboam hijo de Nabat, el que hizo pecar á Israel.
2KI.14.25	14	25	He restored the coast of Israel from the entering of Hamath unto the sea of the plain, according to the word of the LORD God of Israel, which he spake by the hand of his servant Jonah, the son of Amittai, the prophet, which {was} of Gathhepher.	-0.2143	negative	El restituyó los términos de Israel desde la entrada de Amath hasta la mar de la llanura, conforme á la palabra de Jehová Dios de Israel, la cual había él hablado por su siervo Jonás hijo de Amittai, profeta que fué de Gath-hepher.
2KI.14.26	14	26	For the LORD saw the affliction of Israel, {that it was} very bitter: for {there was} not any shut up, nor any left, nor any helper for Israel.	-0.065	neutral	Por cuanto Jehová miró la muy amarga aflicción de Israel; que no había guardado ni desamparado, ni quien diese ayuda á Israel;
2KI.14.27	14	27	And the LORD said not that he would blot out the name of Israel from under heaven: but he saved them by the hand of Jeroboam the son of Joash.	0.0	neutral	Y Jehová no había determinado raer el nombre de Israel de debajo del cielo: por tanto, los salvó por mano de Jeroboam hijo de Joas.
2KI.14.28	14	28	Now the rest of the acts of Jeroboam, and all that he did, and his might, how he warred, and how he recovered Damascus, and Hamath, {which belonged} to Judah, for Israel, are they not written in the book of the chronicles of the kings of Israel?	0.0	neutral	Y lo demás de los hechos de Jeroboam, y todas las cosas que hizo, y su valentía, y todas las guerras que hizo, y cómo restituyó á Judá en Israel á Damasco y á Hamath, ¿no está escrito en el libro de las crónicas de los reyes de Israel?
