verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
EXO.32.17	32	17	And when Joshua heard the noise of the people as they shouted, he said unto Moses, {There is} a noise of war in the camp.	0.0	neutral	Y oyendo Josué el clamor del pueblo que gritaba, dijo á Moisés: Alarido de pelea hay en el campo.
EXO.32.18	32	18	And he said, {It is} not the voice of {them that} shout for mastery, neither {is it} the voice of {them that} cry for being overcome: {but} the noise of {them that} sing do I hear. {being...: Heb. weakness}	-0.75	negative	Y él respondió: No es eco de algazara de fuertes, ni eco de alaridos de flacos: algazara de cantar oigo yo.
EXO.32.19	32	19	And it came to pass, as soon as he came nigh unto the camp, that he saw the calf, and the dancing: and Moses' anger waxed hot, and he cast the tables out of his hands, and brake them beneath the mount.	-0.225	negative	Y aconteció, que como llegó él al campo, y vió el becerro y las danzas, enardeciósele la ira á Moisés, y arrojó las tablas de sus manos, y quebrólas al pie del monte.
EXO.32.20	32	20	And he took the calf which they had made, and burnt {it} in the fire, and ground {it} to powder, and strawed {it} upon the water, and made the children of Israel drink {of it}.	0.0	neutral	Y tomó el becerro que habían hecho, y quemólo en el fuego, y moliólo hasta reducirlo á polvo, que esparció sobre las aguas, y diólo á beber á los hijos de Israel.
EXO.32.21	32	21	And Moses said unto Aaron, What did this people unto thee, that thou hast brought so great a sin upon them?	0.8	positive	Y dijo Moisés á Aarón: ¿Qué te ha hecho este pueblo, que has traído sobre él tan gran pecado?
EXO.32.22	32	22	And Aaron said, Let not the anger of my lord wax hot: thou knowest the people, that they {are set} on mischief.	-0.225	negative	Y respondió Aarón: No se enoje mi señor; tú conoces el pueblo, que es inclinado á mal.
EXO.32.23	32	23	For they said unto me, Make us gods, which shall go before us: for {as for} this Moses, the man that brought us up out of the land of Egypt, we wot not what is become of him.	0.0	neutral	Porque me dijeron: Haznos dioses que vayan delante de nosotros, que á este Moisés, el varón que nos sacó de tierra de Egipto, no sabemos qué le ha acontecido.
EXO.32.24	32	24	And I said unto them, Whosoever hath any gold, let them break {it} off. So they gave {it} me: then I cast it into the fire, and there came out this calf.	0.0	neutral	Y yo les respondí: ¿Quién tiene oro? Apartadlo. Y diéronmelo, y echélo en el fuego, y salió este becerro.
EXO.32.25	32	25	And when Moses saw that the people {were} naked; (for Aaron had made them naked unto {their} shame among their enemies:) {their enemies: Heb. those that rose up against them}	0.275	positive	Y viendo Moisés que el pueblo estaba despojado, porque Aarón lo había despojado para vergüenza entre sus enemigos,
EXO.32.26	32	26	Then Moses stood in the gate of the camp, and said, Who {is} on the LORD'S side? {let him come} unto me. And all the sons of Levi gathered themselves together unto him.	0.0	neutral	Púsose Moisés á la puerta del real, y dijo: ¿Quién es de Jehová? júntese conmigo. Y juntáronse con él todos los hijos de Leví.
EXO.32.27	32	27	And he said unto them, Thus saith the LORD God of Israel, Put every man his sword by his side, {and} go in and out from gate to gate throughout the camp, and slay every man his brother, and every man his companion, and every man his neighbour.	0.0	neutral	Y él les dijo: Así ha dicho Jehová, el Dios de Israel: Poned cada uno su espada sobre su muslo: pasad y volved de puerta á puerta por el campo, y matad cada uno á su hermano, y á su amigo, y á su pariente.
EXO.32.28	32	28	And the children of Levi did according to the word of Moses: and there fell of the people that day about three thousand men.	0.0	neutral	Y los hijos de Leví lo hicieron conforme al dicho de Moisés: y cayeron del pueblo en aquel día como tres mil hombres.
EXO.32.29	32	29	For Moses had said, Consecrate yourselves to day to the LORD, even every man upon his son, and upon his brother; that he may bestow upon you a blessing this day. {For Moses...: or, And Moses said, Consecrate yourselves to day to the LORD, because every man hath been against his brother, etc} {Consecrate...: Heb. Fill your hands}	0.0	neutral	Entonces Moisés dijo: Hoy os habéis consagrado á Jehová, porque cada uno se ha consagrado en su hijo, y en su hermano, para que dé él hoy bendición sobre vosotros.
EXO.32.30	32	30	And it came to pass on the morrow, that Moses said unto the people, Ye have sinned a great sin: and now I will go up unto the LORD; peradventure I shall make an atonement for your sin.	0.8	positive	Y aconteció que el día siguiente dijo Moisés al pueblo: Vosotros habéis cometido un gran pecado: mas yo subiré ahora á Jehová; quizá le aplacaré acerca de vuestro pecado.
EXO.32.31	32	31	And Moses returned unto the LORD, and said, Oh, this people have sinned a great sin, and have made them gods of gold.	0.8	positive	Entonces volvió Moisés á Jehová, y dijo: Ruégote, pues este pueblo ha cometido un gran pecado, porque se hicieron dioses de oro,
EXO.32.32	32	32	Yet now, if thou wilt forgive their sin-; and if not, blot me, I pray thee, out of thy book which thou hast written.	0.0	neutral	Que perdones ahora su pecado, y si no, ráeme ahora de tu libro que has escrito.
EXO.32.33	32	33	And the LORD said unto Moses, Whosoever hath sinned against me, him will I blot out of my book.	0.0	neutral	Y Jehová respondió á Moisés: Al que pecare contra mí, á éste raeré yo de mi libro.
EXO.32.34	32	34	Therefore now go, lead the people unto {the place} of which I have spoken unto thee: behold, mine Angel shall go before thee: nevertheless in the day when I visit I will visit their sin upon them.	0.0	neutral	Ve pues ahora, lleva á este pueblo donde te he dicho: he aquí mi ángel irá delante de ti; que en el día de mi visitación yo visitaré en ellos su pecado.
EXO.32.35	32	35	And the LORD plagued the people, because they made the calf, which Aaron made.	0.0	neutral	Y Jehová hirió al pueblo, porque habían hecho el becerro que formó Aarón.
EXO.33.1	33	1	And the LORD said unto Moses, Depart, {and} go up hence, thou and the people which thou hast brought up out of the land of Egypt, unto the land which I sware unto Abraham, to Isaac, and to Jacob, saying, Unto thy seed will I give it:	0.0	neutral	Y JEHOVA dijo á Moisés: Ve, sube de aquí, tú y el pueblo que sacaste de la tierra de Egipto, á la tierra de la cual juré á Abraham, Isaac, y Jacob, diciendo: A tu simiente la daré:
EXO.33.2	33	2	And I will send an angel before thee; and I will drive out the Canaanite, the Amorite, and the Hittite, and the Perizzite, the Hivite, and the Jebusite:	0.0	neutral	Y yo enviaré delante de ti el ángel, y echaré fuera al Cananeo y al Amorrheo, y al Hetheo, y al Pherezeo, y al Heveo y al Jebuseo:
EXO.33.3	33	3	Unto a land flowing with milk and honey: for I will not go up in the midst of thee; for thou {art} a stiffnecked people: lest I consume thee in the way.	0.0	neutral	(A la tierra que fluye leche y miel); porque yo no subiré en medio de ti, porque eres pueblo de dura cerviz, no sea que te consuma en el camino.
EXO.33.4	33	4	And when the people heard these evil tidings, they mourned: and no man did put on him his ornaments.	-1.0	negative	Y oyendo el pueblo esta sensible palabra, vistieron luto, y ninguno se puso sus atavíos:
EXO.33.5	33	5	For the LORD had said unto Moses, Say unto the children of Israel, Ye {are} a stiffnecked people: I will come up into the midst of thee in a moment, and consume thee: therefore now put off thy ornaments from thee, that I may know what to do unto thee.	0.0	neutral	Pues Jehová dijo á Moisés: Di á los hijos de Israel: Vosotros sois pueblo de dura cerviz: en un momento subiré en medio de ti, y te consumiré: quítate pues ahora tus atavíos, que yo sabré lo que te tengo de hacer.
EXO.33.6	33	6	And the children of Israel stripped themselves of their ornaments by the mount Horeb.	0.0	neutral	Entonces los hijos de Israel se despojaron de sus atavíos desde el monte Horeb.
EXO.33.7	33	7	And Moses took the tabernacle, and pitched it without the camp, afar off from the camp, and called it the Tabernacle of the congregation. And it came to pass, {that} every one which sought the LORD went out unto the tabernacle of the congregation, which {was} without the camp.	0.0	neutral	Y Moisés tomó el tabernáculo, y extendiólo fuera del campo, lejos del campo, y llamólo el Tabernáculo del Testimonio. Y fué, que cualquiera que requería á Jehová, salía al tabernáculo del testimonio, que estaba fuera del campo.
EXO.33.8	33	8	And it came to pass, when Moses went out unto the tabernacle, {that} all the people rose up, and stood every man {at} his tent door, and looked after Moses, until he was gone into the tabernacle.	0.6	positive	Y sucedía que, cuando salía Moisés al tabernáculo, todo el pueblo se levantaba, y estaba cada cual en pie á la puerta de su tienda, y miraban en pos de Moisés, hasta que él entraba en el tabernáculo.
EXO.33.9	33	9	And it came to pass, as Moses entered into the tabernacle, the cloudy pillar descended, and stood {at} the door of the tabernacle, and {the LORD} talked with Moses.	0.0	neutral	Y cuando Moisés entraba en el tabernáculo, la columna de nube descendía, y poníase á la puerta del tabernáculo, y Jehová hablaba con Moisés.
EXO.33.10	33	10	And all the people saw the cloudy pillar stand {at} the tabernacle door: and all the people rose up and worshipped, every man {in} his tent door.	0.6	positive	Y viendo todo el pueblo la columna de nube, que estaba á la puerta del tabernáculo, levantábase todo el pueblo, cada uno á la puerta de su tienda y adoraba.
EXO.33.11	33	11	And the LORD spake unto Moses face to face, as a man speaketh unto his friend. And he turned again into the camp: but his servant Joshua, the son of Nun, a young man, departed not out of the tabernacle.	0.1	neutral	Y hablaba Jehová á Moisés cara á cara, como habla cualquiera á su compañero. Y volvíase al campo; mas el joven Josué, su criado, hijo de Nun, nunca se apartaba de en medio del tabernáculo.
EXO.33.12	33	12	And Moses said unto the LORD, See, thou sayest unto me, Bring up this people: and thou hast not let me know whom thou wilt send with me. Yet thou hast said, I know thee by name, and thou hast also found grace in my sight.	0.0	neutral	Y dijo Moisés á Jehová: Mira, tú me dices á mí: Saca este pueblo: y tú no me has declarado á quién has de enviar conmigo: sin embargo, tú dices: Yo te he conocido por tu nombre, y has hallado también gracia en mis ojos.
EXO.33.13	33	13	Now therefore, I pray thee, if I have found grace in thy sight, shew me now thy way, that I may know thee, that I may find grace in thy sight: and consider that this nation {is} thy people.	0.0	neutral	Ahora, pues, si he hallado gracia en tus ojos, ruégote que me muestres ahora tu camino, para que te conozca, porque halle gracia en tus ojos: y mira que tu pueblo es aquesta gente.
EXO.33.14	33	14	And he said, My presence shall go {with thee}, and I will give thee rest.	0.0	neutral	Y él dijo: Mi rostro irá contigo, y te haré descansar.
EXO.33.15	33	15	And he said unto him, If thy presence go not {with me}, carry us not up hence.	0.0	neutral	Y él respondió: Si tu rostro no ha de ir conmigo, no nos saques de aquí.
EXO.33.16	33	16	For wherein shall it be known here that I and thy people have found grace in thy sight? {is it} not in that thou goest with us? so shall we be separated, I and thy people, from all the people that {are} upon the face of the earth.	0.0	neutral	¿Y en qué se conocerá aquí que he hallado gracia en tus ojos, yo y tu pueblo, sino en andar tú con nosotros, y que yo y tu pueblo seamos apartados de todos los pueblos que están sobre la faz de la tierra?
EXO.33.17	33	17	And the LORD said unto Moses, I will do this thing also that thou hast spoken: for thou hast found grace in my sight, and I know thee by name.	0.0	neutral	Y Jehová dijo á Moisés: También haré esto que has dicho, por cuanto has hallado gracia en mis ojos, y te he conocido por tu nombre.
EXO.33.18	33	18	And he said, I beseech thee, shew me thy glory.	0.0	neutral	El entonces dijo: Ruégote que me muestres tu gloria.
EXO.33.19	33	19	And he said, I will make all my goodness pass before thee, and I will proclaim the name of the LORD before thee; and will be gracious to whom I will be gracious, and will shew mercy on whom I will shew mercy.	0.0	neutral	Y respondióle: Yo haré pasar todo mi bien delante de tu rostro, y proclamaré el nombre de Jehová delante de ti; y tendré misericordia del que tendré misericordia, y seré clemente para con el que seré clemente.
EXO.33.20	33	20	And he said, Thou canst not see my face: for there shall no man see me, and live.	0.1364	positive	Dijo más: No podrás ver mi rostro: porque no me verá hombre, y vivirá.
EXO.33.21	33	21	And the LORD said, Behold, {there is} a place by me, and thou shalt stand upon a rock:	0.0	neutral	Y dijo aún Jehová: He aquí lugar junto á mí, y tú estarás sobre la peña:
EXO.33.22	33	22	And it shall come to pass, while my glory passeth by, that I will put thee in a clift of the rock, and will cover thee with my hand while I pass by:	0.0	neutral	Y será que, cuando pasare mi gloria, yo te pondré en una hendidura de la peña, y te cubriré con mi mano hasta que haya pasado:
EXO.33.23	33	23	And I will take away mine hand, and thou shalt see my back parts: but my face shall not be seen.	0.0	neutral	Después apartaré mi mano, y verás mis espaldas; mas no se verá mi rostro.
EXO.34.1	34	1	And the LORD said unto Moses, Hew thee two tables of stone like unto the first: and I will write upon {these} tables the words that were in the first tables, which thou brakest.	0.25	positive	Y JEHOVA dijo á Moisés: Alísate dos tablas de piedra como las primeras, y escribiré sobre esas tablas las palabras que estaban en las tablas primeras que quebraste.
EXO.34.2	34	2	And be ready in the morning, and come up in the morning unto mount Sinai, and present thyself there to me in the top of the mount.	0.2333	positive	Apercíbete, pues, para mañana, y sube por la mañana al monte de Sinaí, y estáme allí sobre la cumbre del monte.
EXO.34.3	34	3	And no man shall come up with thee, neither let any man be seen throughout all the mount; neither let the flocks nor herds feed before that mount.	0.0	neutral	Y no suba hombre contigo, ni parezca alguno en todo el monte; ni ovejas ni bueyes pazcan delante del monte.
EXO.34.4	34	4	And he hewed two tables of stone like unto the first; and Moses rose up early in the morning, and went up unto mount Sinai, as the LORD had commanded him, and took in his hand the two tables of stone.	0.3167	positive	Y Moisés alisó dos tablas de piedra como las primeras; y levantóse por la mañana, y subió al monte de Sinaí, como le mandó Jehová, y llevó en su mano las dos tablas de piedra.
EXO.34.5	34	5	And the LORD descended in the cloud, and stood with him there, and proclaimed the name of the LORD.	0.0	neutral	Y Jehová descendió en la nube, y estuvo allí con él, proclamando el nombre de Jehová.
EXO.34.6	34	6	And the LORD passed by before him, and proclaimed, The LORD, The LORD God, merciful and gracious, longsuffering, and abundant in goodness and truth,	0.6	positive	Y pasando Jehová por delante de él, proclamó: Jehová, Jehová, fuerte, misericordioso, y piadoso; tardo para la ira, y grande en benignidad y verdad;
EXO.34.7	34	7	Keeping mercy for thousands, forgiving iniquity and transgression and sin, and that will by no means clear {the guilty}; visiting the iniquity of the fathers upon the children, and upon the children's children, unto the third and to the fourth {generation}.	-0.1	neutral	Que guarda la misericordia en millares, que perdona la iniquidad, la rebelión, y el pecado, y que de ningún modo justificará al malvado; que visita la iniquidad de los padres sobre los hijos y sobre los hijos de los hijos, sobre los terceros, y sobre los cuartos.
EXO.34.8	34	8	And Moses made haste, and bowed his head toward the earth, and worshipped.	0.0	neutral	Entonces Moisés, apresurándose, bajó la cabeza hacia el suelo y encorvóse;
EXO.34.9	34	9	And he said, If now I have found grace in thy sight, O Lord, let my Lord, I pray thee, go among us; for it {is} a stiffnecked people; and pardon our iniquity and our sin, and take us for thine inheritance.	0.0	neutral	Y dijo: Si ahora, Señor, he hallado gracia en tus ojos, vaya ahora el Señor en medio de nosotros; porque este es pueblo de dura cerviz; y perdona nuestra iniquidad y nuestro pecado, y poséenos.
EXO.34.10	34	10	And he said, Behold, I make a covenant: before all thy people I will do marvels, such as have not been done in all the earth, nor in any nation: and all the people among which thou {art} shall see the work of the LORD: for it {is} a terrible thing that I will do with thee.	-0.5	negative	Y él dijo: He aquí, yo hago concierto delante de todo tu pueblo: haré maravillas que no han sido hechas en toda la tierra, ni en nación alguna; y verá todo el pueblo en medio del cual estás tú, la obra de Jehová; porque ha de ser cosa terrible la que yo haré contigo.
EXO.34.11	34	11	Observe thou that which I command thee this day: behold, I drive out before thee the Amorite, and the Canaanite, and the Hittite, and the Perizzite, and the Hivite, and the Jebusite.	0.0	neutral	Guarda lo que yo te mando hoy; he aquí que yo echo de delante de tu presencia al Amorrheo, y al Cananeo, y al Hetheo, y al Pherezeo, y al Heveo, y al Jebuseo.
EXO.34.12	34	12	Take heed to thyself, lest thou make a covenant with the inhabitants of the land whither thou goest, lest it be for a snare in the midst of thee:	0.0	neutral	Guárdate que no hagas alianza con los moradores de la tierra donde has de entrar, porque no sean por tropezadero en medio de ti:
EXO.34.13	34	13	But ye shall destroy their altars, break their images, and cut down their groves: {images: Heb. statues}	-0.3685	negative	Mas derribaréis sus altares, y quebraréis sus estatuas, y talaréis sus bosques:
EXO.34.14	34	14	For thou shalt worship no other god: for the LORD, whose name {is} Jealous, {is} a jealous God:	0.0625	neutral	Porque no te has de inclinar á dios ajeno; que Jehová, cuyo nombre es Celoso, Dios celoso es.
EXO.34.15	34	15	Lest thou make a covenant with the inhabitants of the land, and they go a whoring after their gods, and do sacrifice unto their gods, and {one} call thee, and thou eat of his sacrifice;	0.0	neutral	Por tanto no harás alianza con los moradores de aquella tierra; porque fornicarán en pos de sus dioses, y sacrificarán á sus dioses, y te llamarán, y comerás de sus sacrificios;
EXO.34.16	34	16	And thou take of their daughters unto thy sons, and their daughters go a whoring after their gods, and make thy sons go a whoring after their gods.	0.0	neutral	O tomando de sus hijas para tus hijos, y fornicando sus hijas en pos de sus dioses, harán también fornicar á tus hijos en pos de los dioses de ellas.
EXO.34.17	34	17	Thou shalt make thee no molten gods.	0.0	neutral	No harás dioses de fundición para ti.
EXO.34.18	34	18	The feast of unleavened bread shalt thou keep. Seven days thou shalt eat unleavened bread, as I commanded thee, in the time of the month Abib: for in the month Abib thou camest out from Egypt.	0.0	neutral	La fiesta de los ázimos guardarás: siete días comerás por leudar, según te he mandado, en el tiempo del mes de Abib; porque en el mes de Abib saliste de Egipto.
EXO.34.19	34	19	All that openeth the matrix {is} mine; and every firstling among thy cattle, {whether} ox or sheep, {that is male}. {sheep: or, kid}	0.0	neutral	Todo lo que abre matriz, mío es; y de tu ganado todo primerizo de vaca ó de oveja que fuere macho.
EXO.34.20	34	20	But the firstling of an ass thou shalt redeem with a lamb: and if thou redeem {him} not, then shalt thou break his neck. All the firstborn of thy sons thou shalt redeem. And none shall appear before me empty. {lamb: or, kid}	-0.1	neutral	Empero redimirás con cordero el primerizo del asno; y si no lo redimieres, le has de cortar la cabeza. Redimirás todo primogénito de tus hijos, y no serán vistos vacíos delante de mí.
EXO.34.21	34	21	Six days thou shalt work, but on the seventh day thou shalt rest: in earing time and in harvest thou shalt rest.	0.0	neutral	Seis días trabajarás, mas en el séptimo día cesarás: cesarás aun en la arada y en la siega.
EXO.34.22	34	22	And thou shalt observe the feast of weeks, of the firstfruits of wheat harvest, and the feast of ingathering at the year's end. {year's end: Heb. revolution of the year}	0.0	neutral	Y te harás la fiesta de las semanas á los principios de la siega del trigo: y la fiesta de la cosecha á la vuelta del año.
EXO.34.23	34	23	Thrice in the year shall all your men children appear before the Lord GOD, the God of Israel.	0.0	neutral	Tres veces en el año será visto todo varón tuyo delante del Señoreador Jehová, Dios de Israel.
EXO.34.24	34	24	For I will cast out the nations before thee, and enlarge thy borders: neither shall any man desire thy land, when thou shalt go up to appear before the LORD thy God thrice in the year.	0.0	neutral	Porque yo arrojaré las gentes de tu presencia, y ensancharé tu término: y ninguno codiciará tu tierra, cuando tú subieres para ser visto delante de Jehová tu Dios tres veces en el año.
EXO.34.25	34	25	Thou shalt not offer the blood of my sacrifice with leaven; neither shall the sacrifice of the feast of the passover be left unto the morning.	0.0	neutral	No ofrecerás con leudo la sangre de mi sacrificio; ni quedará de la noche para la mañana el sacrificio de la fiesta de la pascua.
EXO.34.26	34	26	The first of the firstfruits of thy land thou shalt bring unto the house of the LORD thy God. Thou shalt not seethe a kid in his mother's milk.	0.25	positive	La primicia de los primeros frutos de tu tierra meterás en la casa de Jehová tu Dios. No cocerás el cabrito en la leche de su madre.
EXO.34.27	34	27	And the LORD said unto Moses, Write thou these words: for after the tenor of these words I have made a covenant with thee and with Israel.	0.0	neutral	Y Jehová dijo á Moisés: Escribe tú estas palabras; porque conforme á estas palabras he hecho la alianza contigo y con Israel.
EXO.34.28	34	28	And he was there with the LORD forty days and forty nights; he did neither eat bread, nor drink water. And he wrote upon the tables the words of the covenant, the ten commandments. {commandments: Heb. words}	0.0	neutral	Y él estuvo allí con Jehová cuarenta días y cuarenta noches: no comió pan, ni bebió agua; y escribió en tablas las palabras de la alianza, las diez palabras.
EXO.34.29	34	29	And it came to pass, when Moses came down from mount Sinai with the two tables of testimony in Moses' hand, when he came down from the mount, that Moses wist not that the skin of his face shone while he talked with him.	-0.1556	negative	Y aconteció, que descendiendo Moisés del monte Sinaí con las dos tablas del testimonio en su mano, mientras descendía del monte, no sabía él que la tez de su rostro resplandecía, después que hubo con El hablado.
EXO.34.30	34	30	And when Aaron and all the children of Israel saw Moses, behold, the skin of his face shone; and they were afraid to come nigh him.	-0.6	negative	Y miró Aarón y todos los hijos de Israel á Moisés, y he aquí la tez de su rostro era resplandeciente; y tuvieron miedo de llegarse á él.
EXO.34.31	34	31	And Moses called unto them; and Aaron and all the rulers of the congregation returned unto him: and Moses talked with them.	0.0	neutral	Y llamólos Moisés; y Aarón y todos los príncipes de la congregación volvieron á él, y Moisés les habló.
EXO.34.32	34	32	And afterward all the children of Israel came nigh: and he gave them in commandment all that the LORD had spoken with him in mount Sinai.	0.0	neutral	Y después se llegaron todos los hijos de Israel, á los cuales mandó todas las cosas que Jehová le había dicho en el monte de Sinaí.
EXO.34.33	34	33	And {till} Moses had done speaking with them, he put a vail on his face.	0.0	neutral	Y cuando hubo acabado Moisés de hablar con ellos, puso un velo sobre su rostro.
EXO.34.34	34	34	But when Moses went in before the LORD to speak with him, he took the vail off, until he came out. And he came out, and spake unto the children of Israel {that} which he was commanded.	0.0	neutral	Y cuando venía Moisés delante de Jehová para hablar con él, quitábase el velo hasta que salía; y saliendo, hablaba con los hijos de Israel lo que le era mandado;
EXO.34.35	34	35	And the children of Israel saw the face of Moses, that the skin of Moses' face shone: and Moses put the vail upon his face again, until he went in to speak with him.	0.0	neutral	Y veían los hijos de Israel el rostro de Moisés, que la tez de su rostro era resplandeciente; y volvía Moisés á poner el velo sobre su rostro, hasta que entraba á hablar con El.
