verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
EZK.48.7	48	7	And by the border of Reuben, from the east side unto the west side, a {portion for} Judah.	0.0	neutral	"""Judá terá uma porção; esta margeará o território de Rúben do leste ao oeste."
EZK.48.8	48	8	And by the border of Judah, from the east side unto the west side, shall be the offering which ye shall offer of five and twenty thousand {reeds in} breadth, and {in} length as one of the {other} parts, from the east side unto the west side: and the sanctuary shall be in the midst of it.	-0.125	negative	"""Margeando o território de Judá do leste ao oeste, estará a porção que vocês apresentarão como dádiva sagrada. Terá doze quilômetros e meio de largura, e o seu comprimento, do leste ao oeste, equivalerá a uma das porções tribais; o santuário estará no centro dela."
EZK.48.9	48	9	The oblation that ye shall offer unto the LORD {shall be} of five and twenty thousand in length, and of ten thousand in breadth.	0.0	neutral	"""A porção sagrada que vocês devem oferecer ao Senhor terá doze quilômetros e meio de comprimento e cinco quilômetros de largura."
EZK.48.10	48	10	And for them, {even} for the priests, shall be {this} holy oblation; toward the north five and twenty thousand {in length}, and toward the west ten thousand in breadth, and toward the east ten thousand in breadth, and toward the south five and twenty thousand in length: and the sanctuary of the LORD shall be in the midst thereof.	0.0	neutral	Esta será a porção sagrada para os sacerdotes. Terá doze quilômetros e meio de comprimento no lado norte, cinco quilômetros de largura no lado ocidental, cinco quilômetros de largura no lado oriental e doze quilômetros e meio de comprimento no lado sul. No centro dela estará o santuário do Senhor.
EZK.48.11	48	11	{It shall be} for the priests that are sanctified of the sons of Zadok; which have kept my charge, which went not astray when the children of Israel went astray, as the Levites went astray. {It...: or, The sanctified portion shall be for the priests} {charge: or, ward, or, ordinance}	0.0	neutral	Pertencerá aos sacerdotes consagrados, os zadoquitas, que foram fiéis em me servir e não se desviaram como fizeram os levitas quando os israelitas se desviaram.
EZK.48.12	48	12	And {this} oblation of the land that is offered shall be unto them a thing most holy by the border of the Levites.	0.5	positive	Será um presente especial para eles da parte da porção sagrada da terra, uma porção santíssima, margeando o território dos levitas.
EZK.48.13	48	13	And over against the border of the priests the Levites {shall have} five and twenty thousand in length, and ten thousand in breadth: all the length {shall be} five and twenty thousand, and the breadth ten thousand.	0.0	neutral	"""Ao longo do território dos sacerdotes, os levitas terão uma área de doze quilômetros e meio de comprimento e cinco quilômetros de largura. Seu comprimento total medirá doze quilômetros e meio, e sua largura cinco quilômetros."
EZK.48.14	48	14	And they shall not sell of it, neither exchange, nor alienate the firstfruits of the land: for {it is} holy unto the LORD.	0.0	neutral	Eles não o venderão nem trocarão parte alguma dele. Essa área é a melhor de todo o território, e não poderá passar para outras mãos, porque é santo para o Senhor.
EZK.48.15	48	15	And the five thousand, that are left in the breadth over against the five and twenty thousand, shall be a profane {place} for the city, for dwelling, and for suburbs: and the city shall be in the midst thereof.	0.0	neutral	"""A área restante, dois quilômetros e meio de largura e doze quilômetros e meio de comprimento, será para o uso comum da cidade, para casas e para pastagens. A cidade será o centro dela"
EZK.48.16	48	16	And these {shall be} the measures thereof; the north side four thousand and five hundred, and the south side four thousand and five hundred, and on the east side four thousand and five hundred, and the west side four thousand and five hundred.	0.0	neutral	e terá estas medidas: o lado norte, dois mil e duzentos e cinqüenta metros, o lado sul, com dois mil e duzentos e cinqüenta metros, o lado leste, dois mil e duzentos e cinqüenta metros e o lado oeste, dois mil e duzentos e cinqüenta metros.
EZK.48.17	48	17	And the suburbs of the city shall be toward the north two hundred and fifty, and toward the south two hundred and fifty, and toward the east two hundred and fifty, and toward the west two hundred and fifty.	0.0	neutral	A cidade terá uma área livre, de cento e vinte e cinco metros ao norte, cento e vinte e cinco metros ao sul, cento e vinte e cinco metros a leste e cento e vinte e cinco metros a oeste, que servirá para pasto.
EZK.48.18	48	18	And the residue in length over against the oblation of the holy {portion shall be} ten thousand eastward, and ten thousand westward: and it shall be over against the oblation of the holy {portion}; and the increase thereof shall be for food unto them that serve the city.	0.0	neutral	O que restar da área, margeando a porção sagrada e indo ao longo dela, será de cinco quilômetros no lado leste e cinco quilômetros no lado oeste. Suas colheitas fornecerão comida para os trabalhadores da cidade.
EZK.48.19	48	19	And they that serve the city shall serve it out of all the tribes of Israel.	0.0	neutral	Estes poderão vir de todas as tribos de Israel.
EZK.48.20	48	20	All the oblation {shall be} five and twenty thousand by five and twenty thousand: ye shall offer the holy oblation foursquare, with the possession of the city.	0.0	neutral	A porção toda, incluindo a cidade, será um quadrado, com doze quilômetros e meio de cada lado. É uma dádiva sagrada, que como tal vocês reservarão.
EZK.48.21	48	21	And the residue {shall be} for the prince, on the one side and on the other of the holy oblation, and of the possession of the city, over against the five and twenty thousand of the oblation toward the east border, and westward over against the five and twenty thousand toward the west border, over against the portions for the prince: and it shall be the holy oblation; and the sanctuary of the house {shall be} in the midst thereof.	-0.125	negative	"""As terras que restarem em ambos os lados da área formada pela porção sagrada e pela cidade pertencerão ao príncipe. Elas se estenderão para o leste a partir dos doze quilômetros e meio da porção sagrada até a fronteira leste, e para o oeste a partir dos doze quilômetros e meio até a fronteira oeste. Essas duas áreas, que correm paralelamente ao comprimento das porções das tribos, pertencerão ao príncipe, e a porção sagrada, inclusive o santuário do templo, estará no centro delas."
EZK.48.22	48	22	Moreover from the possession of the Levites, and from the possession of the city, {being} in the midst {of that} which is the prince's, between the border of Judah and the border of Benjamin, shall be for the prince.	0.0	neutral	Assim a propriedade dos levitas e a propriedade da cidade estarão no centro da área que pertence ao príncipe. A área pertencente ao príncipe estará entre a fronteira de Judá e a fronteira de Benjamim.
EZK.48.23	48	23	As for the rest of the tribes, from the east side unto the west side, Benjamin {shall have} a {portion}. {A portion: Heb. one portion}	0.0	neutral	"""Quanto ao restante das tribos: Benjamim terá uma porção; esta se estenderá do lado leste ao lado oeste."
EZK.48.24	48	24	And by the border of Benjamin, from the east side unto the west side, Simeon {shall have} a {portion}.	0.0	neutral	"""Simeão terá uma porção; esta margeará o território de Benjamim do leste ao oeste."
EZK.48.25	48	25	And by the border of Simeon, from the east side unto the west side, Issachar a {portion}.	0.0	neutral	"""Issacar terá uma porção; esta margeará o território de Simeão do leste ao oeste."
EZK.48.26	48	26	And by the border of Issachar, from the east side unto the west side, Zebulun a {portion}.	0.0	neutral	"""Zebulom terá uma porção; esta margeará o território de Issacar do leste ao oeste."
EZK.48.27	48	27	And by the border of Zebulun, from the east side unto the west side, Gad a {portion}.	0.0	neutral	"""Gade terá uma porção; esta margeará o território de Zebulom do leste ao oeste."
EZK.48.28	48	28	And by the border of Gad, at the south side southward, the border shall be even from Tamar {unto} the waters of strife {in} Kadesh, {and} to the river toward the great sea. {strife...: or, Meribahkadesh}	0.8	positive	"""A fronteira sul de Gade irá pelo sul desde Tamar até às águas de Meribá-Cades, e depois ao longo do ribeiro do Egito até o mar Grande."
EZK.48.29	48	29	This {is} the land which ye shall divide by lot unto the tribes of Israel for inheritance, and these {are} their portions, saith the Lord GOD.	0.0	neutral	"""Esta é a terra que vocês distribuirão às tribos de Israel como herança, e serão essas as suas porções"", palavra do Soberano Senhor."
EZK.48.30	48	30	And these {are} the goings out of the city on the north side, four thousand and five hundred measures.	0.0	neutral	"""Estas serão as saídas da cidade: Começando pelo lado norte, que tem dois mil e duzentos e cinqüenta metros de comprimento,"
EZK.48.31	48	31	And the gates of the city {shall be} after the names of the tribes of Israel: three gates northward; one gate of Reuben, one gate of Judah, one gate of Levi.	0.0	neutral	as portas da cidade receberão os nomes das tribos de Israel. As três portas do lado norte serão a porta de Rúben, a porta de Judá e a porta de Levi.
EZK.48.32	48	32	And at the east side four thousand and five hundred: and three gates; and one gate of Joseph, one gate of Benjamin, one gate of Dan.	0.0	neutral	"""No lado leste, que tem dois mil e duzentos e cinqüenta metros de comprimento, haverá três portas: a de José, a de Benjamim e a de Dã."
EZK.48.33	48	33	And at the south side four thousand and five hundred measures: and three gates; one gate of Simeon, one gate of Issachar, one gate of Zebulun.	0.0	neutral	"""No lado sul, que tem dois mil e duzentos e cinqüenta metros de comprimento, haverá três portas: a de Simeão, a de Issacar e a de Zebulom."
EZK.48.34	48	34	At the west side four thousand and five hundred, {with} their three gates; one gate of Gad, one gate of Asher, one gate of Naphtali.	0.0	neutral	"""No lado oeste, que tem dois mil e duzentos e cinqüenta metros de comprimento, haverá três portas: a porta de Gade, a porta de Aser e a porta de Naftali."
EZK.48.35	48	35	{It was} round about eighteen thousand {measures}: and the name of the city from {that} day {shall be}, The LORD {is} there. {The LORD...: Heb. Jehovahshammah}	-0.2	negative	"""A distância total ao redor será de nove quilômetros. E daquele momento em diante, o nome da cidade será: O SENHOR ESTÁ AQUI. """
