verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
DAN.11.14	11	14	And in those times there shall many stand up against the king of the south: also the robbers of thy people shall exalt themselves to establish the vision; but they shall fall. {the robbers: Heb. the children of robbers}	0.5	positive	Y en aquellos tiempos se levantarán muchos contra el rey del mediodía; é hijos de disipadores de tu pueblo se levantarán para confirmar la profecía, y caerán.
DAN.11.15	11	15	So the king of the north shall come, and cast up a mount, and take the most fenced cities: and the arms of the south shall not withstand, neither his chosen people, neither {shall there be any} strength to withstand. {the most...: Heb. the city of munitions} {his...: Heb. the people of his choices}	0.5	positive	Vendrá pues el rey del norte, y fundará baluartes, y tomará la ciudad fuerte; y los brazos del mediodía no podrán permanecer, ni su pueblo escogido, ni habrá fortaleza que pueda resistir.
DAN.11.16	11	16	But he that cometh against him shall do according to his own will, and none shall stand before him: and he shall stand in the glorious land, which by his hand shall be consumed. {glorious...: or, goodly, etc.: Heb. land of ornament}	0.65	positive	Y el que vendrá contra él, hará á su voluntad, ni habrá quien se le pueda parar delante; y estará en la tierra deseable, la cual será consumida en su poder.
DAN.11.17	11	17	He shall also set his face to enter with the strength of his whole kingdom, and upright ones with him; thus shall he do: and he shall give him the daughter of women, corrupting her: but she shall not stand {on his side}, neither be for him. {upright...: or, much uprightness: or, equal conditions} {corrupting: Heb. to corrupt}	-0.025	neutral	Pondrá luego su rostro para venir con el poder de todo su reino; y hará con aquél cosas rectas, y darále una hija de mujeres para trastornarla: mas no estará ni será por él.
DAN.11.18	11	18	After this shall he turn his face unto the isles, and shall take many: but a prince for his own behalf shall cause the reproach offered by him to cease; without his own reproach he shall cause {it} to turn upon him. {for...: Heb. for him} {the reproach...: Heb. his reproach}	0.5667	positive	Volverá después su rostro á las islas, y tomará muchas; mas un príncipe le hará parar su afrenta, y aun tornará sobre él su oprobio.
DAN.11.19	11	19	Then he shall turn his face toward the fort of his own land: but he shall stumble and fall, and not be found.	0.275	positive	Luego volverá su rostro á las fortalezas de su tierra: mas tropezará y caerá, y no parecerá más.
DAN.11.20	11	20	Then shall stand up in his estate a raiser of taxes {in} the glory of the kingdom: but within few days he shall be destroyed, neither in anger, nor in battle. {estate: or, place} {a...: Heb. one that causeth an exacter to pass over} {anger: Heb. angers}	-0.5333	negative	Entonces sucederá en su silla uno que hará pasar exactor por la gloria del reino; mas en pocos días será quebrantado, no en enojo, ni en batalla.
DAN.11.21	11	21	And in his estate shall stand up a vile person, to whom they shall not give the honour of the kingdom: but he shall come in peaceably, and obtain the kingdom by flatteries. {estate: or, place}	0.0	neutral	Y sucederá en su lugar un vil, al cual no darán la honra del reino: vendrá empero con paz, y tomará el reino con halagos.
DAN.11.22	11	22	And with the arms of a flood shall they be overflown from before him, and shall be broken; yea, also the prince of the covenant.	-0.4	negative	Y con los brazos de inundación serán inundados delante de él, y serán quebrantados; y aun también el príncipe del pacto.
DAN.11.23	11	23	And after the league {made} with him he shall work deceitfully: for he shall come up, and shall become strong with a small people.	0.0917	neutral	Y después de los conciertos con él, él hará engaño, y subirá, y saldrá vencedor con poca gente.
DAN.11.24	11	24	He shall enter peaceably even upon the fattest places of the province; and he shall do {that} which his fathers have not done, nor his fathers' fathers; he shall scatter among them the prey, and spoil, and riches: {yea}, and he shall forecast his devices against the strong holds, even for a time. {peaceably...: or, into the peaceable and fat, etc} {forecast...: Heb. think his thoughts}	-0.1583	negative	Estando la provincia en paz y en abundancia, entrará y hará lo que no hicieron sus padres, ni los padres de sus padres; presa, y despojos, y riquezas repartirá á sus soldados; y contra las fortalezas formará sus designios: y esto por tiempo.
DAN.11.25	11	25	And he shall stir up his power and his courage against the king of the south with a great army; and the king of the south shall be stirred up to battle with a very great and mighty army; but he shall not stand: for they shall forecast devices against him.	0.7333	positive	Y despertará sus fuerzas y su corazón contra el rey del mediodía con grande ejército: y el rey del mediodía se moverá á la guerra con grande y muy fuerte ejército; mas no prevalecerá, porque le harán traición.
DAN.11.26	11	26	Yea, they that feed of the portion of his meat shall destroy him, and his army shall overflow: and many shall fall down slain.	0.0481	neutral	Aun los que comerán su pan, le quebrantarán; y su ejército será destruído, y caerán muchos muertos.
DAN.11.27	11	27	And both these kings' hearts {shall be} to do mischief, and they shall speak lies at one table; but it shall not prosper: for yet the end {shall be} at the time appointed. {hearts: Heb. their hearts}	0.0	neutral	Y el corazón de estos dos reyes será para hacer mal, y en una misma mesa tratarán mentira: mas no servirá de nada, porque el plazo aun no es llegado.
DAN.11.28	11	28	Then shall he return into his land with great riches; and his heart {shall be} against the holy covenant; and he shall do {exploits}, and return to his own land.	0.7	positive	Y volveráse á su tierra con grande riqueza, y su corazón será contra el pacto santo: hará pues, y volveráse á su tierra.
DAN.11.29	11	29	At the time appointed he shall return, and come toward the south; but it shall not be as the former, or as the latter.	0.0	neutral	Al tiempo señalado tornará al mediodía; mas no será la postrera venida como la primera.
DAN.11.30	11	30	For the ships of Chittim shall come against him: therefore he shall be grieved, and return, and have indignation against the holy covenant: so shall he do; he shall even return, and have intelligence with them that forsake the holy covenant.	0.0	neutral	Porque vendrán contra él naves de Chîttim, y él se contristará, y se volverá, y enojaráse contra el pacto santo, y hará: volveráse pues, y pensará en los que habrán desamparado el santo pacto.
DAN.11.31	11	31	And arms shall stand on his part, and they shall pollute the sanctuary of strength, and shall take away the daily {sacrifice}, and they shall place the abomination that maketh desolate. {maketh...: or, astonisheth}	0.0	neutral	Y serán puestos brazos de su parte; y contaminarán el santuario de fortaleza, y quitarán el continuo sacrificio, y pondrán la abominación espantosa.
DAN.11.32	11	32	And such as do wickedly against the covenant shall he corrupt by flatteries: but the people that do know their God shall be strong, and do {exploits}. {corrupt: or, cause to dissemble}	-0.1417	negative	Y con lisonjas hará pecar á los violadores del pacto: mas el pueblo que conoce á su Dios, se esforzará, y hará.
DAN.11.33	11	33	And they that understand among the people shall instruct many: yet they shall fall by the sword, and by flame, by captivity, and by spoil, {many} days.	0.5	positive	Y los sabios del pueblo darán sabiduría á muchos: y caerán á cuchillo y á fuego, en cautividad y despojo, por días.
DAN.11.34	11	34	Now when they shall fall, they shall be holpen with a little help: but many shall cleave to them with flatteries.	0.1562	positive	Y en su caer serán ayudados de pequeño socorro: y muchos se juntarán á ellos con lisonjas.
DAN.11.35	11	35	And {some} of them of understanding shall fall, to try them, and to purge, and to make {them} white, {even} to the time of the end: because {it is} yet for a time appointed. {try them: or, try by them}	0.0	neutral	Y algunos de los sabios caerán para ser purgados, y limpiados, y emblanquecidos, hasta el tiempo determinado: porque aun para esto hay plazo.
DAN.11.36	11	36	And the king shall do according to his will; and he shall exalt himself, and magnify himself above every god, and shall speak marvellous things against the God of gods, and shall prosper till the indignation be accomplished: for that that is determined shall be done.	0.1	neutral	Y el rey hará á su voluntad; y se ensoberbecerá, y se engrandecerá sobre todo dios: y contra el Dios de los dioses hablará maravillas, y será prosperado, hasta que sea consumada la ira: porque hecha está determinación.
DAN.11.37	11	37	Neither shall he regard the God of his fathers, nor the desire of women, nor regard any god: for he shall magnify himself above all.	0.0	neutral	Y del Dios de sus padres no se cuidará, ni del amor de las mujeres: ni se cuidará de dios alguno, porque sobre todo se engrandecerá.
DAN.11.38	11	38	But in his estate shall he honour the God of forces: and a god whom his fathers knew not shall he honour with gold, and silver, and with precious stones, and pleasant things. {in...: or, as for the Almighty God, in his seat he shall honour yea, he shall honour a god, whom, etc} {estate: or, stead} {forces: or, munitions: Heb. Mauzzim, or, God's protectors} {pleasant: Heb. things desired}	0.6556	positive	Mas honrará en su lugar al dios Mauzim, dios que sus padres no conocieron: honrarálo con oro, y plata, y piedras preciosas, y con cosas de gran precio.
DAN.11.39	11	39	Thus shall he do in the most strong holds with a strange god, whom he shall acknowledge {and} increase with glory: and he shall cause them to rule over many, and shall divide the land for gain. {most...: Heb. fortresses of munitions} {gain: Heb. a price}	0.3767	positive	Y con el dios ajeno que conocerá, hará á los baluartes de Mauzim crecer en gloria: y harálos enseñorear sobre muchos, y por interés repartirá la tierra.
DAN.11.40	11	40	And at the time of the end shall the king of the south push at him: and the king of the north shall come against him like a whirlwind, with chariots, and with horsemen, and with many ships; and he shall enter into the countries, and shall overflow and pass over.	0.5	positive	Empero al cabo del tiempo el rey del mediodía se acorneará con él; y el rey del norte levantará contra él como tempestad, con carros y gente de á caballo, y muchos navíos; y entrará por las tierras, é inundará, y pasará.
DAN.11.41	11	41	He shall enter also into the glorious land, and many {countries} shall be overthrown: but these shall escape out of his hand, {even} Edom, and Moab, and the chief of the children of Ammon. {glorious...: or, goodly, etc.: Heb. land of delight, or, ornament}	0.6	positive	Y vendrá á la tierra deseable, y muchas provincias caerán; mas éstas escaparán de su mano: Edom, y Moab, y lo primero de los hijos de Ammón.
DAN.11.42	11	42	He shall stretch forth his hand also upon the countries: and the land of Egypt shall not escape. {stretch...: Heb. send forth}	0.0	neutral	Asimismo extenderá su mano á las otras tierras, y no escapará el país de Egipto.
DAN.11.43	11	43	But he shall have power over the treasures of gold and of silver, and over all the precious things of Egypt: and the Libyans and the Ethiopians {shall be} at his steps.	0.5	positive	Y se apoderará de los tesoros de oro y plata, y de todas las cosas preciosas de Egipto, de Libia, y Etiopía por donde pasará.
DAN.11.44	11	44	But tidings out of the east and out of the north shall trouble him: therefore he shall go forth with great fury to destroy, and utterly to make away many.	0.18	positive	Mas nuevas de oriente y del norte lo espantarán; y saldrá con grande ira para destruir y matar muchos.
DAN.11.45	11	45	And he shall plant the tabernacles of his palace between the seas in the glorious holy mountain; yet he shall come to his end, and none shall help him. {glorious...: or, goodly, etc.: Heb. mountain of delight of holiness}	0.7	positive	Y plantará la tiendas de su palacio entre los mares, en el monte deseable del santuario; y vendrá hasta su fin, y no tendrá quien le ayude.
DAN.12.1	12	1	And at that time shall Michael stand up, the great prince which standeth for the children of thy people: and there shall be a time of trouble, such as never was since there was a nation {even} to that same time: and at that time thy people shall be delivered, every one that shall be found written in the book.	0.15	positive	Y EN aquel tiempo se levantará Miguel, el gran príncipe que está por los hijos de tu pueblo; y será tiempo de angustia, cual nunca fué después que hubo gente hasta entonces: mas en aquel tiempo será libertado tu pueblo, todos los que se hallaren escritos en el libro.
DAN.12.2	12	2	And many of them that sleep in the dust of the earth shall awake, some to everlasting life, and some to shame {and} everlasting contempt.	0.5	positive	Y muchos de los que duermen en el polvo de la tierra serán despertados, unos para vida eterna, y otros para vergüenza y confusión perpetua.
DAN.12.3	12	3	And they that be wise shall shine as the brightness of the firmament; and they that turn many to righteousness as the stars for ever and ever. {wise: or, teachers}	0.6333	positive	Y los entendidos resplandecerán como el resplandor del firmamento; y los que enseñan á justicia la multitud, como las estrellas á perpetua eternidad.
DAN.12.4	12	4	But thou, O Daniel, shut up the words, and seal the book, {even} to the time of the end: many shall run to and fro, and knowledge shall be increased.	0.5	positive	Tú empero Daniel, cierra las palabras y sella el libro hasta el tiempo del fin: pasarán muchos, y multiplicaráse la ciencia.
DAN.12.5	12	5	Then I Daniel looked, and, behold, there stood other two, the one on this side of the bank of the river, and the other on that side of the bank of the river. {bank: Heb. lip} {bank: Heb. lip}	-0.125	negative	Y yo, Daniel, miré, y he aquí otros dos que estaban, el uno de esta parte á la orilla del río, y el otro de la otra parte á la orilla del río.
DAN.12.6	12	6	And {one} said to the man clothed in linen, which {was} upon the waters of the river, How long {shall it be to} the end of these wonders? {upon...: or, from above}	-0.025	neutral	Y dijo uno al varón vestido de lienzos, que estaba sobre las aguas del río: ¿Cuándo será el fin de estas maravillas?
DAN.12.7	12	7	And I heard the man clothed in linen, which {was} upon the waters of the river, when he held up his right hand and his left hand unto heaven, and sware by him that liveth for ever that {it shall be} for a time, times, and an half; and when he shall have accomplished to scatter the power of the holy people, all these {things} shall be finished. {a time...: or, part}	0.0798	neutral	Y oía al varón vestido de lienzos, que estaba sobre las aguas del río, el cual alzó su diestra y su siniestra al cielo, y juró por el Viviente en los siglos, que será por tiempo, tiempos, y la mitad. Y cuando se acabare el esparcimiento del escuadrón del pueblo santo, todas estas cosas serán cumplidas.
DAN.12.8	12	8	And I heard, but I understood not: then said I, O my Lord, what {shall be} the end of these {things}?	0.0	neutral	Y yo oí, mas no entendí. Y dije: Señor mío, ¿qué será el cumplimiento de estas cosas?
DAN.12.9	12	9	And he said, Go thy way, Daniel: for the words {are} closed up and sealed till the time of the end.	-0.1	neutral	Y dijo: Anda, Daniel, que estas palabras están cerradas y selladas hasta el tiempo del cumplimiento.
DAN.12.10	12	10	Many shall be purified, and made white, and tried; but the wicked shall do wickedly: and none of the wicked shall understand; but the wise shall understand.	0.4	positive	Muchos serán limpios, y emblanquecidos, y purificados; mas los impíos obrarán impíamente, y ninguno de los impíos entenderá, pero entenderán los entendidos.
DAN.12.11	12	11	And from the time {that} the daily {sacrifice} shall be taken away, and the abomination that maketh desolate set up, {there shall be} a thousand two hundred and ninety days. {the abomination: Heb. to set up the abomination} {maketh...: or, astonisheth}	0.0	neutral	Y desde el tiempo que fuere quitado el continuo sacrificio hasta la abominación espantosa, habrá mil doscientos y noventa días.
DAN.12.12	12	12	Blessed {is} he that waiteth, and cometh to the thousand three hundred and five and thirty days.	0.0	neutral	Bienaventurado el que esperare, y llegare hasta mil trescientos treinta y cinco días.
DAN.12.13	12	13	But go thou thy way till the end {be}: for thou shalt rest, and stand in thy lot at the end of the days. {for thou: or, and thou, etc}	0.0	neutral	Y tú irás al fin, y reposarás, y te levantarás en tu suerte al fin de los días.
