verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
ZEP.2.1	2	1	Gather yourselves together, yea, gather together, O nation not desired; {not...: or, not desirous}	0.0	neutral	Reúna-se e ajunte-se, nação sem pudor,
ZEP.2.2	2	2	Before the decree bring forth, {before} the day pass as the chaff, before the fierce anger of the LORD come upon you, before the day of the LORD'S anger come upon you.	-0.7	negative	antes que chegue o tempo determinado e aquele dia passe como a palha, antes que venha sobre vocês a ira impetuosa do Senhor, antes que o dia da ira do Senhor os alcance.
ZEP.2.3	2	3	Seek ye the LORD, all ye meek of the earth, which have wrought his judgment; seek righteousness, seek meekness: it may be ye shall be hid in the day of the LORD'S anger.	-0.7	negative	Busquem o Senhor, todos vocês humildes do país, vocês que fazem o que ele ordena. Busquem a justiça, busquem a humildade; talvez vocês tenham abrigo no dia da ira do Senhor.
ZEP.2.4	2	4	For Gaza shall be forsaken, and Ashkelon a desolation: they shall drive out Ashdod at the noon day, and Ekron shall be rooted up.	0.0	neutral	Gaza será abandonada, e Ascalom ficará arruinada. Ao meio-dia Asdode será banida, e Ecrom será desarraigada.
ZEP.2.5	2	5	Woe unto the inhabitants of the sea coast, the nation of the Cherethites! the word of the LORD {is} against you; O Canaan, the land of the Philistines, I will even destroy thee, that there shall be no inhabitant.	-0.2	negative	"Ai de vocês que vivem junto ao mar, nação dos quereteus; A palavra do Senhor está contra você, ó Canaã, terra dos filisteus. ""Eu a destruirei, e não sobrará ninguém""."
ZEP.2.6	2	6	And the sea coast shall be dwellings {and} cottages for shepherds, and folds for flocks.	0.0	neutral	Essa terra junto ao mar, onde habitam os quereteus, será morada de pastores e curral de ovelhas.
ZEP.2.7	2	7	And the coast shall be for the remnant of the house of Judah; they shall feed thereupon: in the houses of Ashkelon shall they lie down in the evening: for the LORD their God shall visit them, and turn away their captivity. {for the LORD: or, when, etc}	-0.1556	negative	Ela pertencerá ao remanescente da tribo de Judá. Ali encontrarão pastagem; e ao entardecer, eles se deitarão nas casas de Ascalom. Pois o Senhor, o seu Deus, cuidará deles; ele restaurará a sorte deles.
ZEP.2.8	2	8	I have heard the reproach of Moab, and the revilings of the children of Ammon, whereby they have reproached my people, and magnified {themselves} against their border.	0.0	neutral	"""Ouvi os insultos de Moabe e as zombarias dos amonitas, que insultaram o meu povo e fizeram ameaças contra o seu território."
ZEP.2.9	2	9	Therefore {as} I live, saith the LORD of hosts, the God of Israel, Surely Moab shall be as Sodom, and the children of Ammon as Gomorrah, {even} the breeding of nettles, and saltpits, and a perpetual desolation: the residue of my people shall spoil them, and the remnant of my people shall possess them.	0.3182	positive	"Por isso, juro pela minha vida"", declara o Senhor dos Exércitos, o Deus de Israel, ""Moabe se tornará como Sodoma e os amonitas como Gomorra: um lugar tomado por ervas daninhas e poços de sal, uma desolação perpétua. O remanescente do meu povo os saqueará; os sobreviventes da minha nação herdarão a terra deles""."
ZEP.2.10	2	10	This shall they have for their pride, because they have reproached and magnified {themselves} against the people of the LORD of hosts.	0.0	neutral	É isso que eles receberão como recompensa pelo seu orgulho, por insultarem e ridicularizarem o povo do Senhor dos Exércitos.
ZEP.2.11	2	11	The LORD {will be} terrible unto them: for he will famish all the gods of the earth; and {men} shall worship him, every one from his place, {even} all the isles of the heathen. {famish: Heb. make lean}	-1.0	negative	O Senhor será terrível com eles, quando destruir todos os deuses da terra. As nações de todo o mundo o adorarão, cada uma em sua própria terra.
ZEP.2.12	2	12	Ye Ethiopians also, ye {shall be} slain by my sword.	0.0	neutral	"""Vocês também, ó etíopes, serão mortos pela minha espada. """
ZEP.2.13	2	13	And he will stretch out his hand against the north, and destroy Assyria; and will make Nineveh a desolation, {and} dry like a wilderness.	-0.1333	negative	Ele estenderá a mão contra o norte e destruirá a Assíria, deixando Nínive totalmente em ruínas, tão seca como o deserto.
ZEP.2.14	2	14	And flocks shall lie down in the midst of her, all the beasts of the nations: both the cormorant and the bittern shall lodge in the upper lintels of it; {their} voice shall sing in the windows; desolation {shall be} in the thresholds: for he shall uncover the cedar work. {cormorant: or, pelican} {upper...: or, knops, or, chapiters} {for...: or, when he hath uncovered}	-0.0519	neutral	No meio dela se deitarão rebanhos e todo tipo de animais selvagens. Até a coruja do deserto e o mocho se empoleirarão no topo de suas colunas. Seus gritos ecoarão pelas janelas. Haverá entulho nas entradas, e as vigas de cedro ficarão expostas.
ZEP.2.15	2	15	This {is} the rejoicing city that dwelt carelessly, that said in her heart, I {am}, and {there is} none beside me: how is she become a desolation, a place for beasts to lie down in! every one that passeth by her shall hiss, {and} wag his hand.	-0.3472	negative	"Essa é a cidade que exultava, vivendo despreocupada, e dizia para si mesma: ""Eu, e mais ninguém! "" Que ruínas sobraram! Uma toca de animais selvagens! Todos os que passam por ela zombam e sacodem os punhos."
ZEP.3.1	3	1	Woe to her that is filthy and polluted, to the oppressing city! {her...: or, gluttonous: Heb. craw}	-1.0	negative	Ai da cidade rebelde, impura e opressora!
ZEP.3.2	3	2	She obeyed not the voice; she received not correction; she trusted not in the LORD; she drew not near to her God. {correction: or, instruction}	-0.05	neutral	Não ouve a ninguém, e não aceita correção. Não confia no Senhor, não se aproxima do seu Deus.
ZEP.3.3	3	3	Her princes within her {are} roaring lions; her judges {are} evening wolves; they gnaw not the bones till the morrow.	0.0	neutral	No meio dela os seus líderes são leões que rugem. Seus juízes são lobos vespertinos que nada deixam para a manhã seguinte.
ZEP.3.4	3	4	Her prophets {are} light {and} treacherous persons: her priests have polluted the sanctuary, they have done violence to the law.	0.4	positive	Seus profetas são irresponsáveis, são homens traiçoeiros. Seus sacerdotes profanam o santuário e fazem violência à lei.
ZEP.3.5	3	5	The just LORD {is} in the midst thereof; he will not do iniquity: every morning doth he bring his judgment to light, he faileth not; but the unjust knoweth no shame. {every...: Heb. morning by morning}	0.4	positive	No meio dela está o Senhor, que é justo e jamais comete injustiça. A cada manhã ele ministra a sua justiça, e a cada novo dia ele não falha, mas o injusto não se envergonha da sua injustiça.
ZEP.3.6	3	6	I have cut off the nations: their towers are desolate; I made their streets waste, that none passeth by: their cities are destroyed, so that there is no man, that there is none inhabitant. {towers: or, corners}	-0.2	negative	"""Eliminei nações; suas fortificações estão devastadas. Deixei desertas as suas ruas. Suas cidades estão destruídas; ninguém foi deixado; ninguém!"
ZEP.3.7	3	7	I said, Surely thou wilt fear me, thou wilt receive instruction; so their dwelling should not be cut off, howsoever I punished them: but they rose early, {and} corrupted all their doings.	0.4	positive	Eu disse à cidade: Com certeza você me temerá e aceitará correção! Pois, então, a sua habitação não seria eliminada, nem cairiam sobre ela todos os meus castigos. Mas eles ainda estavam ávidos por fazer todo tipo de maldade.
ZEP.3.8	3	8	Therefore wait ye upon me, saith the LORD, until the day that I rise up to the prey: for my determination {is} to gather the nations, that I may assemble the kingdoms, to pour upon them mine indignation, {even} all my fierce anger: for all the earth shall be devoured with the fire of my jealousy.	-0.7	negative	"Por isso, esperem por mim, "" declara o Senhor, ""no dia em que eu me levantar para testemunhar. Decidi ajuntar as nações, reunir os reinos e derramar a minha ira sobre eles, toda a minha impetuosa indignação. O mundo inteiro será consumido pelo fogo da minha zelosa ira."
ZEP.3.9	3	9	For then will I turn to the people a pure language, that they may all call upon the name of the LORD, to serve him with one consent. {language: Heb. lip} {consent: Heb. shoulder}	0.2143	positive	"""Então purificarei os lábios dos povos, para que todos eles invoquem o nome do Senhor e o sirvam de comum acordo."
ZEP.3.10	3	10	From beyond the rivers of Ethiopia my suppliants, {even} the daughter of my dispersed, shall bring mine offering.	0.0	neutral	Desde além dos rios da Etiópia os meus adoradores, o meu povo disperso, me trará ofertas.
ZEP.3.11	3	11	In that day shalt thou not be ashamed for all thy doings, wherein thou hast transgressed against me: for then I will take away out of the midst of thee them that rejoice in thy pride, and thou shalt no more be haughty because of my holy mountain. {because...: Heb. in my holy}	-0.25	negative	Naquele dia vocês não serão envergonhados pelos seus atos de rebelião, porque retirarei desta cidade os que se regozijam em seu orgulho. Nunca mais vocês serão altivos no meu santo monte.
ZEP.3.12	3	12	I will also leave in the midst of thee an afflicted and poor people, and they shall trust in the name of the LORD.	-0.4	negative	Mas deixarei no meio da cidade os mansos e humildes, que se refugiarão no nome do Senhor.
ZEP.3.13	3	13	The remnant of Israel shall not do iniquity, nor speak lies; neither shall a deceitful tongue be found in their mouth: for they shall feed and lie down, and none shall make {them} afraid.	-0.3778	negative	"O remanescente de Israel não cometerá injustiças; eles não mentirão, nem se achará engano em suas bocas. Eles se alimentarão e descansarão, sem que ninguém os amedronte. """
ZEP.3.14	3	14	Sing, O daughter of Zion; shout, O Israel; be glad and rejoice with all the heart, O daughter of Jerusalem.	0.5	positive	Cante, ó cidade de Sião; exulte, ó Israel! Alegre-se, regozije-se de todo o coração, ó cidade de Jerusalém!
ZEP.3.15	3	15	The LORD hath taken away thy judgments, he hath cast out thine enemy: the king of Israel, {even} the LORD, {is} in the midst of thee: thou shalt not see evil any more.	-0.25	negative	O Senhor anulou a sentença contra você, ele fez retroceder os seus inimigos. O Senhor, o Rei de Israel, está em seu meio; nunca mais você temerá perigo algum.
ZEP.3.16	3	16	In that day it shall be said to Jerusalem, Fear thou not: {and to} Zion, Let not thine hands be slack. {slack: or, faint}	-0.625	negative	"Naquele dia se dirá a Jerusalém: ""Não tema, ó Sião; não deixe suas mãos enfraquecerem."
ZEP.3.17	3	17	The LORD thy God in the midst of thee {is} mighty; he will save, he will rejoice over thee with joy; he will rest in his love, he will joy over thee with singing. {rest: Heb. be silent}	0.5	positive	"O Senhor, o seu Deus, está em seu meio, poderoso para salvar. Ele se regozijará em você, com o seu amor a renovará, ele se regozijará em você com brados de alegria""."
ZEP.3.18	3	18	I will gather {them that are} sorrowful for the solemn assembly, {who} are of thee, {to whom} the reproach of it {was} a burden. {reproach...: Heb. the burden upon it was reproach}	0.0	neutral	"""Eu ajuntarei os que choram pelas festas fixas, os que se afastaram de vocês, para que isso não mais pese como vergonha."
ZEP.3.19	3	19	Behold, at that time I will undo all that afflict thee: and I will save her that halteth, and gather her that was driven out; and I will get them praise and fame in every land where they have been put to shame. {get...: Heb. set them for a praise} {where...: Heb. of their shame}	0.0	neutral	Nessa época agirei contra todos os que oprimiram vocês; salvarei os aleijados e ajuntarei os dispersos. Darei a eles louvor e honra em todas as terras onde foram envergonhados.
ZEP.3.20	3	20	At that time will I bring you {again}, even in the time that I gather you: for I will make you a name and a praise among all people of the earth, when I turn back your captivity before your eyes, saith the LORD.	0.0	neutral	"Naquele tempo eu ajuntarei vocês; naquele tempo os trarei para casa. Eu lhes darei honra e louvor entre todos os povos da terra, quando eu restaurar a sua sorte diante dos seus próprios olhos"", diz o Senhor."
